epoc (ms),timestamp (-0700),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1610125554738,2021-01-08T10.05.54.738,47.998,0.366,-0.305,-0.305
1610125554747,2021-01-08T10.05.54.747,48.007,0.366,-0.305,-0.366
1610125554758,2021-01-08T10.05.54.758,48.018,-0.061,-0.122,-0.427
1610125554768,2021-01-08T10.05.54.768,48.028,-0.122,-0.061,-0.366
1610125554778,2021-01-08T10.05.54.778,48.038,0.122,-0.061,-0.305
1610125554788,2021-01-08T10.05.54.788,48.048,0.244,-0.183,-0.244
1610125554797,2021-01-08T10.05.54.797,48.057,0.183,-0.122,-0.244
1610125554807,2021-01-08T10.05.54.807,48.067,0.061,-0.183,-0.305
1610125554818,2021-01-08T10.05.54.818,48.078,0.122,-0.183,-0.366
1610125554828,2021-01-08T10.05.54.828,48.088,0.183,-0.183,-0.366
1610125554837,2021-01-08T10.05.54.837,48.097,0.061,-0.061,-0.305
1610125554847,2021-01-08T10.05.54.847,48.107,0.000,-0.061,-0.366
1610125554857,2021-01-08T10.05.54.857,48.117,0.061,-0.183,-0.366
1610125554867,2021-01-08T10.05.54.867,48.127,0.061,-0.183,-0.366
1610125554876,2021-01-08T10.05.54.876,48.136,0.122,-0.183,-0.305
1610125554886,2021-01-08T10.05.54.886,48.146,0.244,-0.061,-0.305
1610125554897,2021-01-08T10.05.54.897,48.157,0.366,-0.183,-0.366
1610125554907,2021-01-08T10.05.54.907,48.167,0.061,-0.183,-0.305
1610125554916,2021-01-08T10.05.54.916,48.176,-0.183,-0.061,-0.366
1610125554926,2021-01-08T10.05.54.926,48.186,-0.122,0.000,-0.305
1610125554936,2021-01-08T10.05.54.936,48.196,0.305,-0.183,-0.244
1610125554947,2021-01-08T10.05.54.947,48.207,0.427,-0.244,-0.244
1610125554955,2021-01-08T10.05.54.955,48.215,0.000,-0.122,-0.305
1610125554966,2021-01-08T10.05.54.966,48.226,-0.183,0.000,-0.305
1610125554976,2021-01-08T10.05.54.976,48.236,0.061,-0.183,-0.366
1610125554986,2021-01-08T10.05.54.986,48.246,0.366,-0.183,-0.366
1610125554995,2021-01-08T10.05.54.995,48.255,0.183,-0.122,-0.244
1610125555005,2021-01-08T10.05.55.005,48.265,0.000,-0.183,-0.305
1610125555015,2021-01-08T10.05.55.015,48.275,0.061,-0.305,-0.305
1610125555026,2021-01-08T10.05.55.026,48.286,0.244,-0.183,-0.305
1610125555034,2021-01-08T10.05.55.034,48.294,0.305,-0.183,-0.366
1610125555045,2021-01-08T10.05.55.045,48.305,0.244,-0.183,-0.305
1610125555055,2021-01-08T10.05.55.055,48.315,0.061,-0.122,-0.244
1610125555065,2021-01-08T10.05.55.065,48.325,-0.061,-0.244,-0.244
1610125555075,2021-01-08T10.05.55.075,48.335,0.000,-0.183,-0.366
1610125555084,2021-01-08T10.05.55.084,48.344,0.183,-0.183,-0.366
1610125555094,2021-01-08T10.05.55.094,48.354,0.305,-0.244,-0.305
1610125555105,2021-01-08T10.05.55.105,48.365,0.183,-0.183,-0.366
1610125555115,2021-01-08T10.05.55.115,48.375,0.000,-0.183,-0.305
1610125555124,2021-01-08T10.05.55.124,48.384,0.122,-0.183,-0.305
1610125555134,2021-01-08T10.05.55.134,48.394,0.366,-0.183,-0.244
1610125555144,2021-01-08T10.05.55.144,48.404,0.244,-0.183,-0.305
1610125555155,2021-01-08T10.05.55.155,48.415,0.183,-0.244,-0.244
1610125555163,2021-01-08T10.05.55.163,48.423,0.183,-0.244,-0.244
1610125555174,2021-01-08T10.05.55.174,48.434,0.000,-0.061,-0.305
1610125555184,2021-01-08T10.05.55.184,48.444,0.061,0.000,-0.244
1610125555194,2021-01-08T10.05.55.194,48.454,0.061,-0.122,-0.305
1610125555203,2021-01-08T10.05.55.203,48.463,0.183,-0.183,-0.183
1610125555213,2021-01-08T10.05.55.213,48.473,0.122,-0.122,-0.244
1610125555223,2021-01-08T10.05.55.223,48.483,0.000,-0.183,-0.244
1610125555234,2021-01-08T10.05.55.234,48.494,0.183,-0.122,-0.305
1610125555242,2021-01-08T10.05.55.242,48.502,0.183,-0.183,-0.427
1610125555253,2021-01-08T10.05.55.253,48.513,0.061,-0.122,-0.366
1610125555263,2021-01-08T10.05.55.263,48.523,0.061,-0.061,-0.305
1610125555273,2021-01-08T10.05.55.273,48.533,0.183,-0.183,-0.366
1610125555282,2021-01-08T10.05.55.282,48.542,0.305,-0.305,-0.305
1610125555292,2021-01-08T10.05.55.292,48.552,0.122,-0.183,-0.305
1610125555302,2021-01-08T10.05.55.302,48.562,0.061,-0.122,-0.305
1610125555313,2021-01-08T10.05.55.313,48.573,0.000,-0.122,-0.244
1610125555322,2021-01-08T10.05.55.322,48.582,0.061,-0.183,-0.244
1610125555332,2021-01-08T10.05.55.332,48.592,-0.061,-0.183,-0.244
1610125555342,2021-01-08T10.05.55.342,48.602,0.061,-0.122,-0.305
1610125555352,2021-01-08T10.05.55.352,48.612,0.305,-0.305,-0.305
1610125555363,2021-01-08T10.05.55.363,48.623,0.305,-0.366,-0.305
1610125555371,2021-01-08T10.05.55.371,48.631,0.061,-0.183,-0.427
1610125555382,2021-01-08T10.05.55.382,48.642,-0.183,0.000,-0.305
1610125555392,2021-01-08T10.05.55.392,48.652,0.183,-0.122,-0.305
1610125555402,2021-01-08T10.05.55.402,48.662,0.488,-0.244,-0.305
1610125555411,2021-01-08T10.05.55.411,48.671,0.183,-0.122,-0.366
1610125555421,2021-01-08T10.05.55.421,48.681,-0.122,-0.061,-0.366
1610125555431,2021-01-08T10.05.55.431,48.691,0.122,-0.183,-0.305
1610125555442,2021-01-08T10.05.55.442,48.702,0.305,-0.244,-0.305
1610125555450,2021-01-08T10.05.55.450,48.710,0.122,-0.061,-0.305
1610125555461,2021-01-08T10.05.55.461,48.721,-0.183,0.000,-0.305
1610125555471,2021-01-08T10.05.55.471,48.731,-0.122,-0.244,-0.244
1610125555481,2021-01-08T10.05.55.481,48.741,0.061,-0.305,-0.366
1610125555490,2021-01-08T10.05.55.490,48.750,0.183,-0.183,-0.427
1610125555500,2021-01-08T10.05.55.500,48.760,0.366,-0.183,-0.366
1610125555510,2021-01-08T10.05.55.510,48.770,0.244,-0.366,-0.305
1610125555521,2021-01-08T10.05.55.521,48.781,-0.061,-0.183,-0.427
1610125555530,2021-01-08T10.05.55.530,48.790,-0.183,0.000,-0.305
1610125555540,2021-01-08T10.05.55.540,48.800,0.122,-0.183,-0.305
1610125555550,2021-01-08T10.05.55.550,48.810,0.488,-0.305,-0.427
1610125555560,2021-01-08T10.05.55.560,48.820,0.183,-0.183,-0.305
1610125555569,2021-01-08T10.05.55.569,48.829,-0.366,-0.061,-0.305
1610125555579,2021-01-08T10.05.55.579,48.839,-0.183,0.000,-0.366
1610125555590,2021-01-08T10.05.55.590,48.850,0.366,-0.183,-0.305
1610125555600,2021-01-08T10.05.55.600,48.860,0.427,-0.305,-0.305
1610125555609,2021-01-08T10.05.55.609,48.869,0.000,-0.122,-0.244
1610125555619,2021-01-08T10.05.55.619,48.879,-0.122,-0.061,-0.244
1610125555629,2021-01-08T10.05.55.629,48.889,0.122,-0.122,-0.244
1610125555639,2021-01-08T10.05.55.639,48.899,0.366,-0.122,-0.244
1610125555648,2021-01-08T10.05.55.648,48.908,0.305,-0.244,-0.305
1610125555658,2021-01-08T10.05.55.658,48.918,0.000,-0.183,-0.244
1610125555669,2021-01-08T10.05.55.669,48.929,-0.061,-0.183,-0.244
1610125555679,2021-01-08T10.05.55.679,48.939,0.061,-0.183,-0.305
1610125555689,2021-01-08T10.05.55.689,48.949,0.183,-0.061,-0.305
1610125555698,2021-01-08T10.05.55.698,48.958,0.183,-0.183,-0.244
1610125555708,2021-01-08T10.05.55.708,48.968,-0.061,-0.183,-0.305
1610125555718,2021-01-08T10.05.55.718,48.978,-0.122,-0.061,-0.427
1610125555729,2021-01-08T10.05.55.729,48.989,-0.061,-0.183,-0.366
1610125555738,2021-01-08T10.05.55.738,48.998,0.183,-0.244,-0.305
1610125555748,2021-01-08T10.05.55.748,49.008,0.305,-0.122,-0.366
1610125555758,2021-01-08T10.05.55.758,49.018,0.122,-0.183,-0.305
1610125555768,2021-01-08T10.05.55.768,49.028,0.061,-0.183,-0.366
1610125555777,2021-01-08T10.05.55.777,49.037,0.122,-0.183,-0.366
1610125555787,2021-01-08T10.05.55.787,49.047,0.183,-0.122,-0.427
1610125555798,2021-01-08T10.05.55.798,49.058,0.305,-0.122,-0.305
1610125555808,2021-01-08T10.05.55.808,49.068,0.183,-0.183,-0.366
1610125555817,2021-01-08T10.05.55.817,49.077,0.000,-0.244,-0.366
1610125555827,2021-01-08T10.05.55.827,49.087,-0.122,-0.061,-0.305
1610125555837,2021-01-08T10.05.55.837,49.097,0.000,-0.061,-0.305
1610125555847,2021-01-08T10.05.55.847,49.107,0.305,-0.183,-0.305
1610125555856,2021-01-08T10.05.55.856,49.116,0.183,-0.244,-0.305
1610125555866,2021-01-08T10.05.55.866,49.126,-0.061,-0.122,-0.244
1610125555877,2021-01-08T10.05.55.877,49.137,0.000,-0.122,-0.366
1610125555887,2021-01-08T10.05.55.887,49.147,0.488,-0.244,-0.366
1610125555896,2021-01-08T10.05.55.896,49.156,0.427,-0.183,-0.366
1610125555906,2021-01-08T10.05.55.906,49.166,0.000,-0.061,-0.366
1610125555916,2021-01-08T10.05.55.916,49.176,-0.061,-0.061,-0.366
1610125555926,2021-01-08T10.05.55.926,49.186,0.183,-0.183,-0.305
1610125555937,2021-01-08T10.05.55.937,49.197,0.244,-0.244,-0.305
1610125555946,2021-01-08T10.05.55.946,49.206,0.061,-0.122,-0.305
1610125555956,2021-01-08T10.05.55.956,49.216,-0.061,-0.183,-0.305
1610125555966,2021-01-08T10.05.55.966,49.226,0.183,-0.244,-0.305
1610125555976,2021-01-08T10.05.55.976,49.236,0.183,-0.122,-0.244
1610125555985,2021-01-08T10.05.55.985,49.245,-0.061,-0.061,-0.305
1610125555995,2021-01-08T10.05.55.995,49.255,0.000,-0.122,-0.305
1610125556006,2021-01-08T10.05.56.006,49.266,0.244,-0.183,-0.305
1610125556016,2021-01-08T10.05.56.016,49.276,0.305,-0.122,-0.305
1610125556025,2021-01-08T10.05.56.025,49.285,0.122,-0.122,-0.305
1610125556035,2021-01-08T10.05.56.035,49.295,0.183,-0.183,-0.305
1610125556045,2021-01-08T10.05.56.045,49.305,0.305,-0.183,-0.305
1610125556055,2021-01-08T10.05.56.055,49.315,0.061,-0.122,-0.305
1610125556064,2021-01-08T10.05.56.064,49.324,-0.061,-0.061,-0.305
1610125556074,2021-01-08T10.05.56.074,49.334,0.122,-0.122,-0.305
1610125556085,2021-01-08T10.05.56.085,49.345,0.305,-0.244,-0.366
1610125556095,2021-01-08T10.05.56.095,49.355,0.061,-0.122,-0.366
1610125556104,2021-01-08T10.05.56.104,49.364,0.000,-0.122,-0.427
1610125556114,2021-01-08T10.05.56.114,49.374,0.122,-0.183,-0.366
1610125556124,2021-01-08T10.05.56.124,49.384,0.183,-0.122,-0.305
1610125556134,2021-01-08T10.05.56.134,49.394,0.122,-0.061,-0.244
1610125556143,2021-01-08T10.05.56.143,49.403,0.061,-0.061,-0.305
1610125556154,2021-01-08T10.05.56.154,49.414,0.122,-0.183,-0.366
1610125556164,2021-01-08T10.05.56.164,49.424,0.244,-0.183,-0.244
1610125556174,2021-01-08T10.05.56.174,49.434,0.244,-0.244,-0.366
1610125556183,2021-01-08T10.05.56.183,49.443,0.244,-0.122,-0.427
1610125556193,2021-01-08T10.05.56.193,49.453,0.122,-0.122,-0.427
1610125556203,2021-01-08T10.05.56.203,49.463,0.000,-0.183,-0.305
1610125556214,2021-01-08T10.05.56.214,49.474,-0.122,-0.061,-0.305
1610125556224,2021-01-08T10.05.56.224,49.484,0.183,-0.061,-0.305
1610125556233,2021-01-08T10.05.56.233,49.493,0.427,-0.244,-0.305
1610125556243,2021-01-08T10.05.56.243,49.503,0.000,-0.305,-0.366
1610125556253,2021-01-08T10.05.56.253,49.513,-0.366,-0.061,-0.366
1610125556263,2021-01-08T10.05.56.263,49.523,0.000,-0.122,-0.427
1610125556272,2021-01-08T10.05.56.272,49.532,0.610,-0.305,-0.366
1610125556282,2021-01-08T10.05.56.282,49.542,0.488,-0.244,-0.305
1610125556293,2021-01-08T10.05.56.293,49.553,-0.122,-0.122,-0.305
1610125556303,2021-01-08T10.05.56.303,49.563,-0.183,-0.122,-0.305
1610125556312,2021-01-08T10.05.56.312,49.572,0.183,-0.183,-0.305
1610125556322,2021-01-08T10.05.56.322,49.582,0.305,-0.244,-0.244
1610125556332,2021-01-08T10.05.56.332,49.592,0.122,-0.122,-0.366
1610125556342,2021-01-08T10.05.56.342,49.602,-0.061,-0.183,-0.366
1610125556351,2021-01-08T10.05.56.351,49.611,0.000,-0.244,-0.305
1610125556362,2021-01-08T10.05.56.362,49.622,0.122,-0.183,-0.305
1610125556372,2021-01-08T10.05.56.372,49.632,0.122,-0.122,-0.305
1610125556382,2021-01-08T10.05.56.382,49.642,0.122,-0.183,-0.305
1610125556391,2021-01-08T10.05.56.391,49.651,0.122,-0.183,-0.366
1610125556401,2021-01-08T10.05.56.401,49.661,0.000,-0.183,-0.305
1610125556411,2021-01-08T10.05.56.411,49.671,0.122,-0.122,-0.244
1610125556422,2021-01-08T10.05.56.422,49.682,0.305,-0.183,-0.305
1610125556430,2021-01-08T10.05.56.430,49.690,0.366,-0.183,-0.305
1610125556441,2021-01-08T10.05.56.441,49.701,0.061,-0.183,-0.366
1610125556451,2021-01-08T10.05.56.451,49.711,-0.122,-0.122,-0.366
1610125556461,2021-01-08T10.05.56.461,49.721,-0.061,-0.244,-0.244
1610125556470,2021-01-08T10.05.56.470,49.730,0.122,-0.122,-0.244
1610125556480,2021-01-08T10.05.56.480,49.740,0.305,-0.061,-0.305
1610125556490,2021-01-08T10.05.56.490,49.750,0.244,-0.183,-0.305
1610125556501,2021-01-08T10.05.56.501,49.761,0.122,-0.183,-0.244
1610125556511,2021-01-08T10.05.56.511,49.771,0.000,-0.061,-0.305
1610125556520,2021-01-08T10.05.56.520,49.780,0.122,0.061,-0.366
1610125556530,2021-01-08T10.05.56.530,49.790,0.305,-0.122,-0.305
1610125556540,2021-01-08T10.05.56.540,49.800,0.244,-0.305,-0.305
1610125556551,2021-01-08T10.05.56.551,49.811,0.061,-0.183,-0.305
1610125556559,2021-01-08T10.05.56.559,49.819,0.000,-0.183,-0.305
1610125556570,2021-01-08T10.05.56.570,49.830,0.305,-0.122,-0.305
1610125556580,2021-01-08T10.05.56.580,49.840,0.427,-0.183,-0.244
1610125556590,2021-01-08T10.05.56.590,49.850,-0.122,-0.183,-0.244
1610125556599,2021-01-08T10.05.56.599,49.859,-0.305,-0.122,-0.244
1610125556609,2021-01-08T10.05.56.609,49.869,0.000,-0.061,-0.305
1610125556619,2021-01-08T10.05.56.619,49.879,0.366,-0.244,-0.366
1610125556630,2021-01-08T10.05.56.630,49.890,0.305,-0.183,-0.305
1610125556638,2021-01-08T10.05.56.638,49.898,0.183,-0.122,-0.366
1610125556649,2021-01-08T10.05.56.649,49.909,0.244,-0.183,-0.366
1610125556659,2021-01-08T10.05.56.659,49.919,0.244,-0.244,-0.244
1610125556669,2021-01-08T10.05.56.669,49.929,0.000,-0.122,-0.305
1610125556678,2021-01-08T10.05.56.678,49.938,0.000,-0.061,-0.366
1610125556688,2021-01-08T10.05.56.688,49.948,0.122,-0.183,-0.305
1610125556698,2021-01-08T10.05.56.698,49.958,0.122,-0.183,-0.305
1610125556709,2021-01-08T10.05.56.709,49.969,0.061,-0.244,-0.305
1610125556717,2021-01-08T10.05.56.717,49.977,0.122,-0.183,-0.366
1610125556728,2021-01-08T10.05.56.728,49.988,0.183,-0.183,-0.305
1610125556738,2021-01-08T10.05.56.738,49.998,0.122,-0.122,-0.305
1610125556748,2021-01-08T10.05.56.748,50.008,-0.061,0.000,-0.366
1610125556757,2021-01-08T10.05.56.757,50.017,0.061,-0.122,-0.366
1610125556767,2021-01-08T10.05.56.767,50.027,0.488,-0.244,-0.366
1610125556778,2021-01-08T10.05.56.778,50.038,0.427,-0.183,-0.305
1610125556788,2021-01-08T10.05.56.788,50.048,-0.061,-0.183,-0.305
1610125556797,2021-01-08T10.05.56.797,50.057,-0.183,-0.061,-0.244
1610125556807,2021-01-08T10.05.56.807,50.067,0.122,-0.122,-0.244
1610125556817,2021-01-08T10.05.56.817,50.077,0.244,-0.305,-0.366
1610125556827,2021-01-08T10.05.56.827,50.087,0.183,-0.183,-0.305
1610125556838,2021-01-08T10.05.56.838,50.098,0.000,-0.244,-0.244
1610125556846,2021-01-08T10.05.56.846,50.106,-0.061,-0.244,-0.183
1610125556857,2021-01-08T10.05.56.857,50.117,0.061,-0.122,-0.305
1610125556867,2021-01-08T10.05.56.867,50.127,0.305,-0.122,-0.366
1610125556877,2021-01-08T10.05.56.877,50.137,0.122,-0.122,-0.244
1610125556886,2021-01-08T10.05.56.886,50.146,-0.122,-0.122,-0.366
1610125556896,2021-01-08T10.05.56.896,50.156,-0.122,0.061,-0.427
1610125556906,2021-01-08T10.05.56.906,50.166,0.244,-0.183,-0.305
1610125556917,2021-01-08T10.05.56.917,50.177,0.488,-0.244,-0.305
1610125556926,2021-01-08T10.05.56.926,50.186,0.244,-0.061,-0.305
1610125556936,2021-01-08T10.05.56.936,50.196,-0.183,-0.122,-0.305
1610125556946,2021-01-08T10.05.56.946,50.206,-0.122,-0.183,-0.244
1610125556956,2021-01-08T10.05.56.956,50.216,0.305,-0.183,-0.305
1610125556965,2021-01-08T10.05.56.965,50.225,0.366,-0.183,-0.244
1610125556975,2021-01-08T10.05.56.975,50.235,0.061,-0.122,-0.244
1610125556986,2021-01-08T10.05.56.986,50.246,-0.061,-0.244,-0.305
1610125556996,2021-01-08T10.05.56.996,50.256,0.122,-0.244,-0.244
1610125557005,2021-01-08T10.05.57.005,50.265,0.183,-0.061,-0.366
1610125557015,2021-01-08T10.05.57.015,50.275,0.183,-0.122,-0.366
1610125557025,2021-01-08T10.05.57.025,50.285,0.122,-0.183,-0.305
1610125557035,2021-01-08T10.05.57.035,50.295,0.000,-0.244,-0.305
1610125557044,2021-01-08T10.05.57.044,50.304,0.000,-0.183,-0.305
1610125557054,2021-01-08T10.05.57.054,50.314,0.244,-0.183,-0.305
1610125557065,2021-01-08T10.05.57.065,50.325,0.305,-0.183,-0.305
1610125557075,2021-01-08T10.05.57.075,50.335,0.061,-0.244,-0.305
1610125557085,2021-01-08T10.05.57.085,50.345,-0.122,-0.183,-0.305
1610125557094,2021-01-08T10.05.57.094,50.354,0.061,-0.061,-0.366
1610125557104,2021-01-08T10.05.57.104,50.364,0.366,-0.244,-0.305
1610125557114,2021-01-08T10.05.57.114,50.374,0.305,-0.244,-0.305
1610125557125,2021-01-08T10.05.57.125,50.385,-0.061,-0.122,-0.305
1610125557134,2021-01-08T10.05.57.134,50.394,-0.122,-0.122,-0.244
1610125557144,2021-01-08T10.05.57.144,50.404,0.305,-0.244,-0.366
1610125557154,2021-01-08T10.05.57.154,50.414,0.427,-0.244,-0.366
1610125557164,2021-01-08T10.05.57.164,50.424,0.000,-0.061,-0.366
1610125557173,2021-01-08T10.05.57.173,50.433,-0.183,-0.061,-0.366
1610125557183,2021-01-08T10.05.57.183,50.443,0.122,-0.183,-0.305
1610125557194,2021-01-08T10.05.57.194,50.454,0.366,-0.122,-0.244
1610125557204,2021-01-08T10.05.57.204,50.464,0.122,-0.122,-0.305
1610125557213,2021-01-08T10.05.57.213,50.473,0.000,-0.183,-0.366
1610125557223,2021-01-08T10.05.57.223,50.483,0.000,-0.244,-0.305
1610125557233,2021-01-08T10.05.57.233,50.493,0.122,-0.122,-0.305
1610125557243,2021-01-08T10.05.57.243,50.503,0.122,-0.122,-0.305
1610125557252,2021-01-08T10.05.57.252,50.512,0.244,-0.183,-0.305
1610125557262,2021-01-08T10.05.57.262,50.522,0.061,-0.183,-0.244
1610125557273,2021-01-08T10.05.57.273,50.533,-0.061,-0.183,-0.244
1610125557283,2021-01-08T10.05.57.283,50.543,0.000,-0.122,-0.305
1610125557292,2021-01-08T10.05.57.292,50.552,0.244,-0.244,-0.305
1610125557302,2021-01-08T10.05.57.302,50.562,0.366,-0.244,-0.366
1610125557312,2021-01-08T10.05.57.312,50.572,0.244,-0.122,-0.366
1610125557322,2021-01-08T10.05.57.322,50.582,0.000,-0.122,-0.244
1610125557331,2021-01-08T10.05.57.331,50.591,0.122,-0.183,-0.244
1610125557342,2021-01-08T10.05.57.342,50.602,0.122,-0.122,-0.305
1610125557352,2021-01-08T10.05.57.352,50.612,0.183,-0.122,-0.244
1610125557362,2021-01-08T10.05.57.362,50.622,0.000,-0.122,-0.244
1610125557371,2021-01-08T10.05.57.371,50.631,0.000,-0.061,-0.305
1610125557381,2021-01-08T10.05.57.381,50.641,0.061,-0.122,-0.366
1610125557391,2021-01-08T10.05.57.391,50.651,0.122,-0.183,-0.305
1610125557402,2021-01-08T10.05.57.402,50.662,0.183,-0.183,-0.366
1610125557412,2021-01-08T10.05.57.412,50.672,0.122,-0.183,-0.305
1610125557421,2021-01-08T10.05.57.421,50.681,-0.061,-0.122,-0.305
1610125557431,2021-01-08T10.05.57.431,50.691,0.061,-0.061,-0.305
1610125557441,2021-01-08T10.05.57.441,50.701,0.183,-0.061,-0.305
1610125557451,2021-01-08T10.05.57.451,50.711,0.244,-0.183,-0.244
1610125557460,2021-01-08T10.05.57.460,50.720,0.122,-0.122,-0.366
1610125557470,2021-01-08T10.05.57.470,50.730,0.061,-0.122,-0.366
1610125557481,2021-01-08T10.05.57.481,50.741,0.000,-0.183,-0.427
1610125557491,2021-01-08T10.05.57.491,50.751,0.061,-0.183,-0.305
1610125557500,2021-01-08T10.05.57.500,50.760,0.000,-0.061,-0.305
1610125557510,2021-01-08T10.05.57.510,50.770,0.122,-0.183,-0.366
1610125557520,2021-01-08T10.05.57.520,50.780,0.244,-0.244,-0.366
1610125557530,2021-01-08T10.05.57.530,50.790,0.183,-0.183,-0.366
1610125557539,2021-01-08T10.05.57.539,50.799,0.061,-0.183,-0.305
1610125557550,2021-01-08T10.05.57.550,50.810,0.183,0.000,-0.366
1610125557560,2021-01-08T10.05.57.560,50.820,0.244,-0.122,-0.244
1610125557570,2021-01-08T10.05.57.570,50.830,0.061,-0.183,-0.305
1610125557579,2021-01-08T10.05.57.579,50.839,-0.061,-0.122,-0.305
1610125557589,2021-01-08T10.05.57.589,50.849,0.183,-0.183,-0.305
1610125557599,2021-01-08T10.05.57.599,50.859,0.305,-0.305,-0.427
1610125557610,2021-01-08T10.05.57.610,50.870,0.244,-0.122,-0.305
1610125557618,2021-01-08T10.05.57.618,50.878,-0.122,-0.122,-0.183
1610125557629,2021-01-08T10.05.57.629,50.889,-0.183,0.000,-0.305
1610125557639,2021-01-08T10.05.57.639,50.899,0.183,-0.122,-0.305
1610125557649,2021-01-08T10.05.57.649,50.909,0.366,-0.183,-0.305
1610125557659,2021-01-08T10.05.57.659,50.919,0.244,-0.183,-0.366
1610125557668,2021-01-08T10.05.57.668,50.928,0.000,-0.122,-0.305
1610125557678,2021-01-08T10.05.57.678,50.938,0.000,-0.122,-0.305
1610125557689,2021-01-08T10.05.57.689,50.949,0.305,-0.183,-0.305
1610125557699,2021-01-08T10.05.57.699,50.959,0.427,-0.122,-0.366
1610125557708,2021-01-08T10.05.57.708,50.968,0.061,-0.183,-0.366
1610125557718,2021-01-08T10.05.57.718,50.978,-0.244,-0.183,-0.244
1610125557728,2021-01-08T10.05.57.728,50.988,-0.122,-0.122,-0.244
1610125557738,2021-01-08T10.05.57.738,50.998,0.305,-0.183,-0.244
1610125557747,2021-01-08T10.05.57.747,51.007,0.549,-0.183,-0.305
1610125557758,2021-01-08T10.05.57.758,51.018,0.000,-0.122,-0.366
1610125557768,2021-01-08T10.05.57.768,51.028,-0.488,-0.061,-0.305
1610125557778,2021-01-08T10.05.57.778,51.038,-0.122,-0.122,-0.244
1610125557787,2021-01-08T10.05.57.787,51.047,0.488,-0.183,-0.305
1610125557797,2021-01-08T10.05.57.797,51.057,0.549,-0.244,-0.305
1610125557807,2021-01-08T10.05.57.807,51.067,0.061,-0.183,-0.305
1610125557818,2021-01-08T10.05.57.818,51.078,-0.305,-0.122,-0.305
1610125557826,2021-01-08T10.05.57.826,51.086,-0.061,-0.183,-0.305
1610125557837,2021-01-08T10.05.57.837,51.097,0.488,-0.122,-0.305
1610125557847,2021-01-08T10.05.57.847,51.107,0.488,-0.122,-0.305
1610125557857,2021-01-08T10.05.57.857,51.117,0.000,-0.122,-0.305
1610125557866,2021-01-08T10.05.57.866,51.126,-0.305,-0.183,-0.427
1610125557876,2021-01-08T10.05.57.876,51.136,0.061,-0.061,-0.305
1610125557886,2021-01-08T10.05.57.886,51.146,0.549,-0.183,-0.244
1610125557897,2021-01-08T10.05.57.897,51.157,0.427,-0.183,-0.305
1610125557905,2021-01-08T10.05.57.905,51.165,-0.183,-0.061,-0.305
1610125557916,2021-01-08T10.05.57.916,51.176,-0.427,-0.061,-0.244
1610125557926,2021-01-08T10.05.57.926,51.186,0.000,-0.183,-0.305
1610125557936,2021-01-08T10.05.57.936,51.196,0.549,-0.244,-0.305
1610125557945,2021-01-08T10.05.57.945,51.205,0.549,-0.183,-0.366
1610125557955,2021-01-08T10.05.57.955,51.215,0.000,-0.183,-0.366
1610125557966,2021-01-08T10.05.57.966,51.226,-0.305,-0.183,-0.305
1610125557976,2021-01-08T10.05.57.976,51.236,-0.122,-0.183,-0.305
1610125557986,2021-01-08T10.05.57.986,51.246,0.488,-0.183,-0.366
1610125557995,2021-01-08T10.05.57.995,51.255,0.427,-0.122,-0.366
1610125558005,2021-01-08T10.05.58.005,51.265,-0.122,-0.122,-0.366
1610125558015,2021-01-08T10.05.58.015,51.275,-0.427,-0.122,-0.305
1610125558026,2021-01-08T10.05.58.026,51.286,0.061,-0.061,-0.366
1610125558034,2021-01-08T10.05.58.034,51.294,0.549,-0.244,-0.366
1610125558045,2021-01-08T10.05.58.045,51.305,0.366,-0.183,-0.427
1610125558055,2021-01-08T10.05.58.055,51.315,0.000,-0.122,-0.305
1610125558065,2021-01-08T10.05.58.065,51.325,-0.183,-0.061,-0.244
1610125558074,2021-01-08T10.05.58.074,51.334,0.061,-0.122,-0.427
1610125558084,2021-01-08T10.05.58.084,51.344,0.488,-0.183,-0.305
1610125558094,2021-01-08T10.05.58.094,51.354,0.366,-0.122,-0.305
1610125558105,2021-01-08T10.05.58.105,51.365,-0.183,-0.122,-0.244
1610125558113,2021-01-08T10.05.58.113,51.373,-0.244,-0.061,-0.244
1610125558124,2021-01-08T10.05.58.124,51.384,0.061,-0.122,-0.366
1610125558134,2021-01-08T10.05.58.134,51.394,0.488,-0.183,-0.305
1610125558144,2021-01-08T10.05.58.144,51.404,0.244,-0.183,-0.305
1610125558153,2021-01-08T10.05.58.153,51.413,-0.061,-0.061,-0.244
1610125558163,2021-01-08T10.05.58.163,51.423,-0.122,-0.122,-0.305
1610125558174,2021-01-08T10.05.58.174,51.434,0.061,-0.122,-0.305
1610125558184,2021-01-08T10.05.58.184,51.444,0.305,-0.183,-0.427
1610125558193,2021-01-08T10.05.58.193,51.453,0.305,-0.122,-0.305
1610125558203,2021-01-08T10.05.58.203,51.463,0.061,-0.122,-0.305
1610125558213,2021-01-08T10.05.58.213,51.473,-0.061,-0.061,-0.305
1610125558223,2021-01-08T10.05.58.223,51.483,0.061,-0.122,-0.305
1610125558234,2021-01-08T10.05.58.234,51.494,0.183,-0.183,-0.305
1610125558242,2021-01-08T10.05.58.242,51.502,0.122,-0.183,-0.366
1610125558253,2021-01-08T10.05.58.253,51.513,0.000,-0.244,-0.305
