epoc (ms),timestamp (-0700),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1610813655174,2021-01-16T09.14.15.174,58.252,0.023,0.051,1.007
1610813655185,2021-01-16T09.14.15.185,58.263,0.023,0.053,1.004
1610813655195,2021-01-16T09.14.15.195,58.273,0.025,0.051,1.009
1610813655205,2021-01-16T09.14.15.205,58.283,0.025,0.053,1.006
1610813655214,2021-01-16T09.14.15.214,58.292,0.022,0.053,1.008
1610813655224,2021-01-16T09.14.15.224,58.302,0.024,0.053,1.009
1610813655234,2021-01-16T09.14.15.234,58.312,0.024,0.054,1.008
1610813655245,2021-01-16T09.14.15.245,58.323,0.022,0.054,1.009
1610813655253,2021-01-16T09.14.15.253,58.331,0.023,0.055,1.007
1610813655264,2021-01-16T09.14.15.264,58.342,0.024,0.055,1.007
1610813655274,2021-01-16T09.14.15.274,58.352,0.024,0.055,1.006
1610813655284,2021-01-16T09.14.15.284,58.362,0.025,0.053,1.008
1610813655293,2021-01-16T09.14.15.293,58.371,0.027,0.053,1.009
1610813655303,2021-01-16T09.14.15.303,58.381,0.024,0.052,1.008
1610813655314,2021-01-16T09.14.15.314,58.392,0.023,0.052,1.008
1610813655324,2021-01-16T09.14.15.324,58.402,0.024,0.053,1.010
1610813655333,2021-01-16T09.14.15.333,58.411,0.025,0.049,1.007
1610813655343,2021-01-16T09.14.15.343,58.421,0.024,0.051,1.010
1610813655353,2021-01-16T09.14.15.353,58.431,0.023,0.051,1.010
1610813655363,2021-01-16T09.14.15.363,58.441,0.026,0.050,1.009
1610813655372,2021-01-16T09.14.15.372,58.450,0.025,0.051,1.011
1610813655382,2021-01-16T09.14.15.382,58.460,0.025,0.050,1.010
1610813655393,2021-01-16T09.14.15.393,58.471,0.021,0.050,1.009
1610813655403,2021-01-16T09.14.15.403,58.481,0.022,0.049,1.007
1610813655412,2021-01-16T09.14.15.412,58.490,0.024,0.048,1.005
1610813655422,2021-01-16T09.14.15.422,58.500,0.024,0.046,1.008
1610813655432,2021-01-16T09.14.15.432,58.510,0.024,0.043,1.010
1610813655442,2021-01-16T09.14.15.442,58.520,0.026,0.043,1.007
1610813655451,2021-01-16T09.14.15.451,58.529,0.024,0.041,1.008
1610813655461,2021-01-16T09.14.15.461,58.539,0.025,0.043,1.008
1610813655472,2021-01-16T09.14.15.472,58.550,0.025,0.046,1.008
1610813655482,2021-01-16T09.14.15.482,58.560,0.023,0.042,1.009
1610813655492,2021-01-16T09.14.15.492,58.570,0.024,0.043,1.007
1610813655501,2021-01-16T09.14.15.501,58.579,0.022,0.047,1.008
1610813655511,2021-01-16T09.14.15.511,58.589,0.023,0.046,1.010
1610813655522,2021-01-16T09.14.15.522,58.600,0.024,0.045,1.010
1610813655532,2021-01-16T09.14.15.532,58.610,0.025,0.043,1.007
1610813655541,2021-01-16T09.14.15.541,58.619,0.024,0.046,1.005
1610813655551,2021-01-16T09.14.15.551,58.629,0.022,0.048,1.013
1610813655561,2021-01-16T09.14.15.561,58.639,0.024,0.045,1.012
1610813655571,2021-01-16T09.14.15.571,58.649,0.025,0.044,1.004
1610813655580,2021-01-16T09.14.15.580,58.658,0.025,0.043,1.006
1610813655590,2021-01-16T09.14.15.590,58.668,0.025,0.042,1.011
1610813655601,2021-01-16T09.14.15.601,58.679,0.022,0.044,1.009
1610813655611,2021-01-16T09.14.15.611,58.689,0.024,0.044,1.008
1610813655620,2021-01-16T09.14.15.620,58.698,0.024,0.044,1.008
1610813655630,2021-01-16T09.14.15.630,58.708,0.025,0.048,1.009
1610813655640,2021-01-16T09.14.15.640,58.718,0.024,0.045,1.007
1610813655650,2021-01-16T09.14.15.650,58.728,0.023,0.046,1.005
1610813655659,2021-01-16T09.14.15.659,58.737,0.023,0.048,1.011
1610813655670,2021-01-16T09.14.15.670,58.748,0.024,0.047,1.009
1610813655680,2021-01-16T09.14.15.680,58.758,0.022,0.045,1.003
1610813655690,2021-01-16T09.14.15.690,58.768,0.025,0.044,1.006
1610813655699,2021-01-16T09.14.15.699,58.777,0.023,0.046,1.010
1610813655709,2021-01-16T09.14.15.709,58.787,0.024,0.044,1.011
1610813655719,2021-01-16T09.14.15.719,58.797,0.025,0.043,1.006
1610813655730,2021-01-16T09.14.15.730,58.808,0.021,0.046,1.007
1610813655738,2021-01-16T09.14.15.738,58.816,0.021,0.046,1.011
1610813655749,2021-01-16T09.14.15.749,58.827,0.022,0.046,1.010
1610813655759,2021-01-16T09.14.15.759,58.837,0.023,0.044,1.010
1610813655769,2021-01-16T09.14.15.769,58.847,0.025,0.047,1.007
1610813655779,2021-01-16T09.14.15.779,58.857,0.024,0.046,1.006
1610813655788,2021-01-16T09.14.15.788,58.866,0.022,0.045,1.008
1610813655798,2021-01-16T09.14.15.798,58.876,0.023,0.047,1.007
1610813655809,2021-01-16T09.14.15.809,58.887,0.022,0.047,1.006
1610813655819,2021-01-16T09.14.15.819,58.897,0.024,0.044,1.006
1610813655828,2021-01-16T09.14.15.828,58.906,0.026,0.042,1.009
1610813655838,2021-01-16T09.14.15.838,58.916,0.023,0.047,1.010
1610813655848,2021-01-16T09.14.15.848,58.926,0.025,0.044,1.007
1610813655858,2021-01-16T09.14.15.858,58.936,0.023,0.044,1.008
1610813655867,2021-01-16T09.14.15.867,58.945,0.023,0.044,1.009
1610813655878,2021-01-16T09.14.15.878,58.956,0.024,0.045,1.010
1610813655888,2021-01-16T09.14.15.888,58.966,0.022,0.044,1.008
1610813655898,2021-01-16T09.14.15.898,58.976,0.023,0.046,1.005
1610813655907,2021-01-16T09.14.15.907,58.985,0.021,0.049,1.009
1610813655917,2021-01-16T09.14.15.917,58.995,0.025,0.046,1.008
1610813655927,2021-01-16T09.14.15.927,59.005,0.024,0.045,1.007
1610813655938,2021-01-16T09.14.15.938,59.016,0.023,0.046,1.007
1610813655946,2021-01-16T09.14.15.946,59.024,0.025,0.043,1.006
1610813655957,2021-01-16T09.14.15.957,59.035,0.023,0.044,1.006
1610813655967,2021-01-16T09.14.15.967,59.045,0.026,0.043,1.007
1610813655977,2021-01-16T09.14.15.977,59.055,0.024,0.043,1.010
1610813655986,2021-01-16T09.14.15.986,59.064,0.024,0.043,1.009
1610813655996,2021-01-16T09.14.15.996,59.074,0.025,0.045,1.007
1610813656006,2021-01-16T09.14.16.006,59.084,0.022,0.044,1.007
1610813656017,2021-01-16T09.14.16.017,59.095,0.023,0.046,1.009
1610813656027,2021-01-16T09.14.16.027,59.105,0.025,0.046,1.008
1610813656036,2021-01-16T09.14.16.036,59.114,0.026,0.046,1.007
1610813656046,2021-01-16T09.14.16.046,59.124,0.024,0.046,1.009
1610813656056,2021-01-16T09.14.16.056,59.134,0.023,0.046,1.007
1610813656066,2021-01-16T09.14.16.066,59.144,0.024,0.046,1.007
1610813656075,2021-01-16T09.14.16.075,59.153,0.022,0.044,1.005
1610813656086,2021-01-16T09.14.16.086,59.164,0.023,0.044,1.005
1610813656096,2021-01-16T09.14.16.096,59.174,0.021,0.045,1.009
1610813656106,2021-01-16T09.14.16.106,59.184,0.026,0.045,1.007
1610813656115,2021-01-16T09.14.16.115,59.193,0.023,0.046,1.008
1610813656125,2021-01-16T09.14.16.125,59.203,0.026,0.046,1.010
1610813656135,2021-01-16T09.14.16.135,59.213,0.023,0.046,1.008
1610813656146,2021-01-16T09.14.16.146,59.224,0.024,0.043,1.006
1610813656154,2021-01-16T09.14.16.154,59.232,0.026,0.043,1.008
1610813656165,2021-01-16T09.14.16.165,59.243,0.026,0.043,1.010
1610813656175,2021-01-16T09.14.16.175,59.253,0.022,0.045,1.011
1610813656185,2021-01-16T09.14.16.185,59.263,0.021,0.046,1.004
1610813656194,2021-01-16T09.14.16.194,59.272,0.023,0.045,1.006
1610813656204,2021-01-16T09.14.16.204,59.282,0.023,0.045,1.009
1610813656214,2021-01-16T09.14.16.214,59.292,0.024,0.045,1.010
1610813656225,2021-01-16T09.14.16.225,59.303,0.022,0.044,1.005
1610813656233,2021-01-16T09.14.16.233,59.311,0.024,0.045,1.006
1610813656244,2021-01-16T09.14.16.244,59.322,0.022,0.045,1.013
1610813656254,2021-01-16T09.14.16.254,59.332,0.021,0.045,1.011
1610813656264,2021-01-16T09.14.16.264,59.342,0.024,0.046,1.007
1610813656273,2021-01-16T09.14.16.273,59.351,0.021,0.046,1.010
1610813656283,2021-01-16T09.14.16.283,59.361,0.025,0.043,1.011
1610813656294,2021-01-16T09.14.16.294,59.372,0.027,0.044,1.009
1610813656304,2021-01-16T09.14.16.304,59.382,0.023,0.045,1.009
1610813656314,2021-01-16T09.14.16.314,59.392,0.025,0.045,1.008
1610813656323,2021-01-16T09.14.16.323,59.401,0.025,0.043,1.006
1610813656333,2021-01-16T09.14.16.333,59.411,0.023,0.043,1.006
1610813656343,2021-01-16T09.14.16.343,59.421,0.025,0.044,1.006
1610813656354,2021-01-16T09.14.16.354,59.432,0.025,0.045,1.007
1610813656362,2021-01-16T09.14.16.362,59.440,0.023,0.044,1.007
1610813656373,2021-01-16T09.14.16.373,59.451,0.026,0.044,1.009
1610813656383,2021-01-16T09.14.16.383,59.461,0.024,0.045,1.012
1610813656393,2021-01-16T09.14.16.393,59.471,0.024,0.044,1.006
1610813656402,2021-01-16T09.14.16.402,59.480,0.023,0.043,1.008
1610813656412,2021-01-16T09.14.16.412,59.490,0.023,0.044,1.006
1610813656422,2021-01-16T09.14.16.422,59.500,0.025,0.046,1.005
1610813656433,2021-01-16T09.14.16.433,59.511,0.023,0.045,1.007
1610813656441,2021-01-16T09.14.16.441,59.519,0.022,0.043,1.009
1610813656452,2021-01-16T09.14.16.452,59.530,0.023,0.045,1.008
1610813656462,2021-01-16T09.14.16.462,59.540,0.024,0.046,1.006
1610813656472,2021-01-16T09.14.16.472,59.550,0.021,0.045,1.008
1610813656481,2021-01-16T09.14.16.481,59.559,0.020,0.045,1.010
1610813656491,2021-01-16T09.14.16.491,59.569,0.023,0.046,1.006
1610813656502,2021-01-16T09.14.16.502,59.580,0.025,0.045,1.008
1610813656512,2021-01-16T09.14.16.512,59.590,0.023,0.045,1.009
1610813656521,2021-01-16T09.14.16.521,59.599,0.026,0.045,1.009
1610813656531,2021-01-16T09.14.16.531,59.609,0.025,0.043,1.009
1610813656541,2021-01-16T09.14.16.541,59.619,0.023,0.044,1.007
1610813656551,2021-01-16T09.14.16.551,59.629,0.022,0.046,1.005
1610813656562,2021-01-16T09.14.16.562,59.640,0.023,0.046,1.009
1610813656570,2021-01-16T09.14.16.570,59.648,0.024,0.047,1.008
1610813656581,2021-01-16T09.14.16.581,59.659,0.024,0.045,1.008
1610813656591,2021-01-16T09.14.16.591,59.669,0.024,0.045,1.007
1610813656601,2021-01-16T09.14.16.601,59.679,0.024,0.045,1.007
1610813656610,2021-01-16T09.14.16.610,59.688,0.022,0.044,1.007
1610813656620,2021-01-16T09.14.16.620,59.698,0.022,0.044,1.006
1610813656630,2021-01-16T09.14.16.630,59.708,0.023,0.047,1.007
1610813656641,2021-01-16T09.14.16.641,59.719,0.025,0.046,1.008
1610813656649,2021-01-16T09.14.16.649,59.727,0.024,0.044,1.006
1610813656660,2021-01-16T09.14.16.660,59.738,0.025,0.043,1.010
1610813656670,2021-01-16T09.14.16.670,59.748,0.022,0.047,1.013
1610813656680,2021-01-16T09.14.16.680,59.758,0.022,0.046,1.009
1610813656689,2021-01-16T09.14.16.689,59.767,0.025,0.046,1.008
1610813656699,2021-01-16T09.14.16.699,59.777,0.025,0.045,1.007
1610813656710,2021-01-16T09.14.16.710,59.788,0.024,0.048,1.011
1610813656720,2021-01-16T09.14.16.720,59.798,0.021,0.047,1.010
1610813656729,2021-01-16T09.14.16.729,59.807,0.023,0.045,1.006
1610813656739,2021-01-16T09.14.16.739,59.817,0.022,0.044,1.009
1610813656749,2021-01-16T09.14.16.749,59.827,0.022,0.044,1.012
1610813656759,2021-01-16T09.14.16.759,59.837,0.023,0.045,1.010
1610813656768,2021-01-16T09.14.16.768,59.846,0.024,0.045,1.007
1610813656778,2021-01-16T09.14.16.778,59.856,0.025,0.044,1.006
1610813656789,2021-01-16T09.14.16.789,59.867,0.023,0.043,1.008
1610813656799,2021-01-16T09.14.16.799,59.877,0.023,0.046,1.009
1610813656808,2021-01-16T09.14.16.808,59.886,0.022,0.043,1.008
1610813656818,2021-01-16T09.14.16.818,59.896,0.023,0.044,1.010
1610813656828,2021-01-16T09.14.16.828,59.906,0.024,0.046,1.008
1610813656838,2021-01-16T09.14.16.838,59.916,0.024,0.047,1.010
1610813656849,2021-01-16T09.14.16.849,59.927,0.025,0.046,1.009
1610813656857,2021-01-16T09.14.16.857,59.935,0.025,0.045,1.005
1610813656868,2021-01-16T09.14.16.868,59.946,0.024,0.044,1.007
1610813656878,2021-01-16T09.14.16.878,59.956,0.022,0.044,1.008
1610813656888,2021-01-16T09.14.16.888,59.966,0.023,0.044,1.007
1610813656897,2021-01-16T09.14.16.897,59.975,0.025,0.044,1.008
1610813656907,2021-01-16T09.14.16.907,59.985,0.023,0.045,1.011
1610813656918,2021-01-16T09.14.16.918,59.996,0.024,0.042,1.010
1610813656928,2021-01-16T09.14.16.928,60.006,0.023,0.043,1.004
1610813656937,2021-01-16T09.14.16.937,60.015,0.023,0.047,1.005
1610813656947,2021-01-16T09.14.16.947,60.025,0.024,0.045,1.010
1610813656957,2021-01-16T09.14.16.957,60.035,0.026,0.044,1.007
1610813656967,2021-01-16T09.14.16.967,60.045,0.024,0.044,1.005
1610813656976,2021-01-16T09.14.16.976,60.054,0.024,0.047,1.007
1610813656986,2021-01-16T09.14.16.986,60.064,0.027,0.046,1.007
1610813656997,2021-01-16T09.14.16.997,60.075,0.023,0.044,1.009
1610813657007,2021-01-16T09.14.17.007,60.085,0.023,0.043,1.008
1610813657016,2021-01-16T09.14.17.016,60.094,0.024,0.046,1.009
1610813657026,2021-01-16T09.14.17.026,60.104,0.020,0.046,1.008
1610813657036,2021-01-16T09.14.17.036,60.114,0.023,0.046,1.008
1610813657046,2021-01-16T09.14.17.046,60.124,0.025,0.043,1.008
1610813657055,2021-01-16T09.14.17.055,60.133,0.024,0.045,1.011
1610813657065,2021-01-16T09.14.17.065,60.143,0.025,0.045,1.007
1610813657076,2021-01-16T09.14.17.076,60.154,0.027,0.044,1.007
1610813657086,2021-01-16T09.14.17.086,60.164,0.025,0.044,1.008
1610813657096,2021-01-16T09.14.17.096,60.174,0.024,0.044,1.008
1610813657105,2021-01-16T09.14.17.105,60.183,0.023,0.045,1.005
1610813657115,2021-01-16T09.14.17.115,60.193,0.025,0.045,1.004
1610813657126,2021-01-16T09.14.17.126,60.204,0.025,0.047,1.008
1610813657136,2021-01-16T09.14.17.136,60.214,0.023,0.046,1.008
1610813657145,2021-01-16T09.14.17.145,60.223,0.023,0.045,1.011
1610813657155,2021-01-16T09.14.17.155,60.233,0.021,0.045,1.009
1610813657165,2021-01-16T09.14.17.165,60.243,0.025,0.045,1.008
1610813657175,2021-01-16T09.14.17.175,60.253,0.025,0.046,1.006
1610813657184,2021-01-16T09.14.17.184,60.262,0.023,0.046,1.009
1610813657194,2021-01-16T09.14.17.194,60.272,0.023,0.043,1.008
1610813657205,2021-01-16T09.14.17.205,60.283,0.024,0.044,1.009
1610813657215,2021-01-16T09.14.17.215,60.293,0.024,0.046,1.008
1610813657224,2021-01-16T09.14.17.224,60.302,0.023,0.043,1.008
1610813657234,2021-01-16T09.14.17.234,60.312,0.023,0.045,1.010
1610813657244,2021-01-16T09.14.17.244,60.322,0.021,0.047,1.011
1610813657254,2021-01-16T09.14.17.254,60.332,0.023,0.046,1.010
1610813657263,2021-01-16T09.14.17.263,60.341,0.023,0.044,1.008
1610813657274,2021-01-16T09.14.17.274,60.352,0.023,0.047,1.008
1610813657284,2021-01-16T09.14.17.284,60.362,0.024,0.045,1.011
1610813657294,2021-01-16T09.14.17.294,60.372,0.025,0.046,1.010
1610813657303,2021-01-16T09.14.17.303,60.381,0.022,0.045,1.008
1610813657313,2021-01-16T09.14.17.313,60.391,0.024,0.043,1.007
1610813657323,2021-01-16T09.14.17.323,60.401,0.022,0.044,1.008
1610813657334,2021-01-16T09.14.17.334,60.412,0.021,0.045,1.010
1610813657344,2021-01-16T09.14.17.344,60.422,0.023,0.047,1.009
1610813657353,2021-01-16T09.14.17.353,60.431,0.024,0.045,1.007
1610813657363,2021-01-16T09.14.17.363,60.441,0.023,0.044,1.009
1610813657373,2021-01-16T09.14.17.373,60.451,0.024,0.045,1.010
1610813657383,2021-01-16T09.14.17.383,60.461,0.024,0.046,1.011
1610813657392,2021-01-16T09.14.17.392,60.470,0.022,0.045,1.007
1610813657402,2021-01-16T09.14.17.402,60.480,0.024,0.045,1.007
1610813657413,2021-01-16T09.14.17.413,60.491,0.023,0.044,1.011
1610813657423,2021-01-16T09.14.17.423,60.501,0.024,0.044,1.010
1610813657432,2021-01-16T09.14.17.432,60.510,0.023,0.044,1.008
1610813657442,2021-01-16T09.14.17.442,60.520,0.025,0.046,1.006
1610813657452,2021-01-16T09.14.17.452,60.530,0.023,0.044,1.008
1610813657462,2021-01-16T09.14.17.462,60.540,0.023,0.042,1.006
1610813657471,2021-01-16T09.14.17.471,60.549,0.024,0.045,1.004
1610813657482,2021-01-16T09.14.17.482,60.560,0.023,0.045,1.010
1610813657492,2021-01-16T09.14.17.492,60.570,0.021,0.047,1.009
1610813657502,2021-01-16T09.14.17.502,60.580,0.022,0.044,1.007
1610813657511,2021-01-16T09.14.17.511,60.589,0.024,0.043,1.009
1610813657521,2021-01-16T09.14.17.521,60.599,0.022,0.046,1.010
1610813657531,2021-01-16T09.14.17.531,60.609,0.025,0.045,1.008
1610813657542,2021-01-16T09.14.17.542,60.620,0.024,0.044,1.007
1610813657550,2021-01-16T09.14.17.550,60.628,0.024,0.044,1.009
1610813657561,2021-01-16T09.14.17.561,60.639,0.021,0.045,1.012
1610813657571,2021-01-16T09.14.17.571,60.649,0.023,0.044,1.009
1610813657581,2021-01-16T09.14.17.581,60.659,0.026,0.045,1.003
1610813657591,2021-01-16T09.14.17.591,60.669,0.024,0.046,1.007
1610813657600,2021-01-16T09.14.17.600,60.678,0.023,0.045,1.010
1610813657610,2021-01-16T09.14.17.610,60.688,0.027,0.045,1.009
1610813657621,2021-01-16T09.14.17.621,60.699,0.025,0.043,1.007
1610813657631,2021-01-16T09.14.17.631,60.709,0.024,0.045,1.011
1610813657640,2021-01-16T09.14.17.640,60.718,0.024,0.045,1.008
1610813657650,2021-01-16T09.14.17.650,60.728,0.024,0.043,1.006
1610813657660,2021-01-16T09.14.17.660,60.738,0.025,0.045,1.009
1610813657670,2021-01-16T09.14.17.670,60.748,0.026,0.047,1.011
1610813657679,2021-01-16T09.14.17.679,60.757,0.023,0.046,1.010
1610813657690,2021-01-16T09.14.17.690,60.768,0.025,0.045,1.006
1610813657700,2021-01-16T09.14.17.700,60.778,0.024,0.045,1.009
1610813657710,2021-01-16T09.14.17.710,60.788,0.023,0.044,1.008
1610813657719,2021-01-16T09.14.17.719,60.797,0.022,0.044,1.008
1610813657729,2021-01-16T09.14.17.729,60.807,0.024,0.044,1.009
1610813657739,2021-01-16T09.14.17.739,60.817,0.024,0.044,1.008
1610813657750,2021-01-16T09.14.17.750,60.828,0.023,0.045,1.009
1610813657758,2021-01-16T09.14.17.758,60.836,0.024,0.044,1.009
1610813657769,2021-01-16T09.14.17.769,60.847,0.025,0.045,1.010
1610813657779,2021-01-16T09.14.17.779,60.857,0.024,0.046,1.009
1610813657789,2021-01-16T09.14.17.789,60.867,0.025,0.045,1.008
1610813657798,2021-01-16T09.14.17.798,60.876,0.024,0.043,1.009
1610813657808,2021-01-16T09.14.17.808,60.886,0.024,0.045,1.008
1610813657818,2021-01-16T09.14.17.818,60.896,0.026,0.044,1.010
1610813657829,2021-01-16T09.14.17.829,60.907,0.027,0.046,1.008
1610813657839,2021-01-16T09.14.17.839,60.917,0.025,0.044,1.008
1610813657848,2021-01-16T09.14.17.848,60.926,0.025,0.046,1.010
1610813657858,2021-01-16T09.14.17.858,60.936,0.025,0.044,1.008
1610813657868,2021-01-16T09.14.17.868,60.946,0.022,0.043,1.007
1610813657878,2021-01-16T09.14.17.878,60.956,0.024,0.044,1.010
1610813657887,2021-01-16T09.14.17.887,60.965,0.023,0.045,1.008
1610813657898,2021-01-16T09.14.17.898,60.976,0.022,0.044,1.009
1610813657908,2021-01-16T09.14.17.908,60.986,0.022,0.043,1.012
1610813657918,2021-01-16T09.14.17.918,60.996,0.023,0.045,1.011
1610813657927,2021-01-16T09.14.17.927,61.005,0.024,0.045,1.010
1610813657937,2021-01-16T09.14.17.937,61.015,0.022,0.043,1.006
1610813657947,2021-01-16T09.14.17.947,61.025,0.022,0.045,1.008
1610813657958,2021-01-16T09.14.17.958,61.036,0.022,0.048,1.009
1610813657966,2021-01-16T09.14.17.966,61.044,0.024,0.047,1.004
1610813657977,2021-01-16T09.14.17.977,61.055,0.025,0.046,1.003
1610813657987,2021-01-16T09.14.17.987,61.065,0.024,0.047,1.010
1610813657997,2021-01-16T09.14.17.997,61.075,0.023,0.045,1.012
1610813658006,2021-01-16T09.14.18.006,61.084,0.022,0.045,1.008
1610813658016,2021-01-16T09.14.18.016,61.094,0.023,0.047,1.006
1610813658026,2021-01-16T09.14.18.026,61.104,0.022,0.043,1.011
1610813658037,2021-01-16T09.14.18.037,61.115,0.021,0.044,1.013
1610813658045,2021-01-16T09.14.18.045,61.123,0.022,0.045,1.006
1610813658056,2021-01-16T09.14.18.056,61.134,0.023,0.046,1.008
1610813658066,2021-01-16T09.14.18.066,61.144,0.024,0.047,1.011
1610813658076,2021-01-16T09.14.18.076,61.154,0.025,0.046,1.011
1610813658086,2021-01-16T09.14.18.086,61.164,0.027,0.043,1.006
1610813658095,2021-01-16T09.14.18.095,61.173,0.023,0.045,1.006
1610813658106,2021-01-16T09.14.18.106,61.184,0.024,0.047,1.009
1610813658116,2021-01-16T09.14.18.116,61.194,0.025,0.046,1.008
1610813658126,2021-01-16T09.14.18.126,61.204,0.022,0.044,1.008
1610813658135,2021-01-16T09.14.18.135,61.213,0.024,0.047,1.009
1610813658145,2021-01-16T09.14.18.145,61.223,0.026,0.043,1.009
1610813658155,2021-01-16T09.14.18.155,61.233,0.026,0.044,1.009
1610813658166,2021-01-16T09.14.18.166,61.244,0.024,0.046,1.011
1610813658174,2021-01-16T09.14.18.174,61.252,0.022,0.044,1.010
1610813658185,2021-01-16T09.14.18.185,61.263,0.024,0.045,1.011
1610813658195,2021-01-16T09.14.18.195,61.273,0.025,0.046,1.007
1610813658205,2021-01-16T09.14.18.205,61.283,0.025,0.047,1.007
1610813658214,2021-01-16T09.14.18.214,61.292,0.024,0.045,1.008
1610813658224,2021-01-16T09.14.18.224,61.302,0.024,0.044,1.008
1610813658234,2021-01-16T09.14.18.234,61.312,0.023,0.046,1.008
1610813658245,2021-01-16T09.14.18.245,61.323,0.022,0.044,1.008
1610813658253,2021-01-16T09.14.18.253,61.331,0.022,0.044,1.009
1610813658264,2021-01-16T09.14.18.264,61.342,0.024,0.044,1.010
1610813658274,2021-01-16T09.14.18.274,61.352,0.024,0.046,1.009
1610813658284,2021-01-16T09.14.18.284,61.362,0.023,0.046,1.005
1610813658293,2021-01-16T09.14.18.293,61.371,0.024,0.045,1.009
1610813658303,2021-01-16T09.14.18.303,61.381,0.023,0.045,1.009
1610813658314,2021-01-16T09.14.18.314,61.392,0.023,0.044,1.009
1610813658324,2021-01-16T09.14.18.324,61.402,0.023,0.046,1.008
1610813658333,2021-01-16T09.14.18.333,61.411,0.024,0.044,1.004
1610813658343,2021-01-16T09.14.18.343,61.421,0.025,0.046,1.009
1610813658353,2021-01-16T09.14.18.353,61.431,0.026,0.048,1.008
1610813658363,2021-01-16T09.14.18.363,61.441,0.023,0.046,1.005
1610813658374,2021-01-16T09.14.18.374,61.452,0.024,0.043,1.010
1610813658382,2021-01-16T09.14.18.382,61.460,0.024,0.046,1.007
1610813658393,2021-01-16T09.14.18.393,61.471,0.023,0.046,1.006
1610813658403,2021-01-16T09.14.18.403,61.481,0.022,0.045,1.010
1610813658413,2021-01-16T09.14.18.413,61.491,0.023,0.044,1.007
1610813658422,2021-01-16T09.14.18.422,61.500,0.024,0.046,1.010
1610813658432,2021-01-16T09.14.18.432,61.510,0.023,0.046,1.008
1610813658442,2021-01-16T09.14.18.442,61.520,0.024,0.044,1.008
1610813658453,2021-01-16T09.14.18.453,61.531,0.025,0.046,1.009
1610813658461,2021-01-16T09.14.18.461,61.539,0.024,0.047,1.009
1610813658472,2021-01-16T09.14.18.472,61.550,0.021,0.046,1.009
1610813658482,2021-01-16T09.14.18.482,61.560,0.022,0.046,1.006
1610813658492,2021-01-16T09.14.18.492,61.570,0.023,0.046,1.011
1610813658501,2021-01-16T09.14.18.501,61.579,0.026,0.045,1.010
1610813658511,2021-01-16T09.14.18.511,61.589,0.023,0.044,1.007
1610813658522,2021-01-16T09.14.18.522,61.600,0.021,0.045,1.007
1610813658532,2021-01-16T09.14.18.532,61.610,0.021,0.044,1.011
1610813658541,2021-01-16T09.14.18.541,61.619,0.021,0.044,1.012
1610813658551,2021-01-16T09.14.18.551,61.629,0.024,0.044,1.008
1610813658561,2021-01-16T09.14.18.561,61.639,0.023,0.046,1.004
1610813658571,2021-01-16T09.14.18.571,61.649,0.024,0.046,1.012
1610813658580,2021-01-16T09.14.18.580,61.658,0.024,0.045,1.006
1610813658590,2021-01-16T09.14.18.590,61.668,0.026,0.045,1.005
1610813658601,2021-01-16T09.14.18.601,61.679,0.022,0.043,1.009
1610813658611,2021-01-16T09.14.18.611,61.689,0.022,0.046,1.009
1610813658621,2021-01-16T09.14.18.621,61.699,0.023,0.044,1.007
1610813658630,2021-01-16T09.14.18.630,61.708,0.026,0.043,1.007
1610813658640,2021-01-16T09.14.18.640,61.718,0.024,0.045,1.006
1610813658650,2021-01-16T09.14.18.650,61.728,0.023,0.045,1.008
1610813658661,2021-01-16T09.14.18.661,61.739,0.023,0.044,1.008
1610813658670,2021-01-16T09.14.18.670,61.748,0.022,0.045,1.009
1610813658680,2021-01-16T09.14.18.680,61.758,0.023,0.044,1.012
1610813658690,2021-01-16T09.14.18.690,61.768,0.023,0.044,1.008
1610813658700,2021-01-16T09.14.18.700,61.778,0.022,0.044,1.008
1610813658709,2021-01-16T09.14.18.709,61.787,0.022,0.047,1.008
1610813658719,2021-01-16T09.14.18.719,61.797,0.023,0.047,1.006
1610813658730,2021-01-16T09.14.18.730,61.808,0.023,0.045,1.007
1610813658740,2021-01-16T09.14.18.740,61.818,0.023,0.046,1.006
1610813658749,2021-01-16T09.14.18.749,61.827,0.025,0.046,1.007
1610813658759,2021-01-16T09.14.18.759,61.837,0.023,0.046,1.006
1610813658769,2021-01-16T09.14.18.769,61.847,0.021,0.045,1.006
1610813658779,2021-01-16T09.14.18.779,61.857,0.022,0.043,1.007
1610813658788,2021-01-16T09.14.18.788,61.866,0.025,0.045,1.010
1610813658798,2021-01-16T09.14.18.798,61.876,0.024,0.045,1.007
1610813658809,2021-01-16T09.14.18.809,61.887,0.021,0.045,1.008
1610813658819,2021-01-16T09.14.18.819,61.897,0.023,0.046,1.010
1610813658828,2021-01-16T09.14.18.828,61.906,0.025,0.043,1.010
1610813658838,2021-01-16T09.14.18.838,61.916,0.023,0.046,1.010
1610813658848,2021-01-16T09.14.18.848,61.926,0.022,0.046,1.008
1610813658858,2021-01-16T09.14.18.858,61.936,0.023,0.043,1.008
1610813658867,2021-01-16T09.14.18.867,61.945,0.022,0.044,1.008
1610813658878,2021-01-16T09.14.18.878,61.956,0.023,0.047,1.008
1610813658888,2021-01-16T09.14.18.888,61.966,0.025,0.046,1.011
1610813658898,2021-01-16T09.14.18.898,61.976,0.024,0.045,1.009
