epoc (ms),timestamp (-0700),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1610813105130,2021-01-16T09.05.05.130,67.434,-0.019,0.060,1.005
1610813105139,2021-01-16T09.05.05.139,67.443,-0.019,0.059,1.007
1610813105149,2021-01-16T09.05.05.149,67.453,-0.019,0.059,1.006
1610813105159,2021-01-16T09.05.05.159,67.463,-0.019,0.060,1.010
1610813105169,2021-01-16T09.05.05.169,67.473,-0.018,0.058,1.007
1610813105178,2021-01-16T09.05.05.178,67.482,-0.018,0.059,1.011
1610813105188,2021-01-16T09.05.05.188,67.492,-0.019,0.060,1.010
1610813105199,2021-01-16T09.05.05.199,67.503,-0.019,0.058,1.009
1610813105209,2021-01-16T09.05.05.209,67.513,-0.018,0.058,1.007
1610813105218,2021-01-16T09.05.05.218,67.522,-0.020,0.059,1.008
1610813105228,2021-01-16T09.05.05.228,67.532,-0.020,0.057,1.011
1610813105238,2021-01-16T09.05.05.238,67.542,-0.017,0.059,1.009
1610813105248,2021-01-16T09.05.05.248,67.552,-0.019,0.059,1.010
1610813105257,2021-01-16T09.05.05.257,67.561,-0.019,0.060,1.008
1610813105267,2021-01-16T09.05.05.267,67.571,-0.019,0.058,1.009
1610813105278,2021-01-16T09.05.05.278,67.582,-0.019,0.060,1.008
1610813105288,2021-01-16T09.05.05.288,67.592,-0.020,0.059,1.006
1610813105297,2021-01-16T09.05.05.297,67.601,-0.017,0.058,1.007
1610813105307,2021-01-16T09.05.05.307,67.611,-0.020,0.060,1.008
1610813105317,2021-01-16T09.05.05.317,67.621,-0.019,0.058,1.010
1610813105328,2021-01-16T09.05.05.328,67.632,-0.020,0.059,1.007
1610813105336,2021-01-16T09.05.05.336,67.640,-0.021,0.058,1.008
1610813105347,2021-01-16T09.05.05.347,67.651,-0.020,0.060,1.010
1610813105357,2021-01-16T09.05.05.357,67.661,-0.017,0.058,1.009
1610813105367,2021-01-16T09.05.05.367,67.671,-0.020,0.057,1.007
1610813105377,2021-01-16T09.05.05.377,67.681,-0.019,0.059,1.010
1610813105386,2021-01-16T09.05.05.386,67.690,-0.018,0.060,1.012
1610813105396,2021-01-16T09.05.05.396,67.700,-0.020,0.057,1.009
1610813105407,2021-01-16T09.05.05.407,67.711,-0.018,0.059,1.008
1610813105417,2021-01-16T09.05.05.417,67.721,-0.019,0.060,1.008
1610813105426,2021-01-16T09.05.05.426,67.730,-0.018,0.058,1.009
1610813105436,2021-01-16T09.05.05.436,67.740,-0.019,0.056,1.007
1610813105446,2021-01-16T09.05.05.446,67.750,-0.019,0.059,1.007
1610813105456,2021-01-16T09.05.05.456,67.760,-0.018,0.060,1.008
1610813105465,2021-01-16T09.05.05.465,67.769,-0.021,0.059,1.009
1610813105475,2021-01-16T09.05.05.475,67.779,-0.019,0.057,1.006
1610813105486,2021-01-16T09.05.05.486,67.790,-0.017,0.060,1.009
1610813105496,2021-01-16T09.05.05.496,67.800,-0.018,0.058,1.012
1610813105505,2021-01-16T09.05.05.505,67.809,-0.018,0.058,1.010
1610813105515,2021-01-16T09.05.05.515,67.819,-0.020,0.059,1.008
1610813105525,2021-01-16T09.05.05.525,67.829,-0.021,0.059,1.009
1610813105536,2021-01-16T09.05.05.536,67.840,-0.018,0.058,1.009
1610813105544,2021-01-16T09.05.05.544,67.848,-0.020,0.058,1.009
1610813105555,2021-01-16T09.05.05.555,67.859,-0.019,0.058,1.010
1610813105565,2021-01-16T09.05.05.565,67.869,-0.016,0.060,1.008
1610813105575,2021-01-16T09.05.05.575,67.879,-0.018,0.060,1.009
1610813105584,2021-01-16T09.05.05.584,67.888,-0.019,0.058,1.009
1610813105594,2021-01-16T09.05.05.594,67.898,-0.019,0.059,1.008
1610813105604,2021-01-16T09.05.05.604,67.908,-0.019,0.059,1.009
1610813105615,2021-01-16T09.05.05.615,67.919,-0.019,0.059,1.010
1610813105623,2021-01-16T09.05.05.623,67.927,-0.021,0.059,1.010
1610813105634,2021-01-16T09.05.05.634,67.938,-0.018,0.060,1.010
1610813105644,2021-01-16T09.05.05.644,67.948,-0.016,0.061,1.009
1610813105654,2021-01-16T09.05.05.654,67.958,-0.018,0.060,1.008
1610813105664,2021-01-16T09.05.05.664,67.968,-0.019,0.063,1.009
1610813105673,2021-01-16T09.05.05.673,67.977,-0.022,0.068,1.010
1610813105683,2021-01-16T09.05.05.683,67.987,-0.019,0.071,1.008
1610813105694,2021-01-16T09.05.05.694,67.998,-0.016,0.076,1.008
1610813105704,2021-01-16T09.05.05.704,68.008,-0.020,0.073,1.008
1610813105713,2021-01-16T09.05.05.713,68.017,-0.020,0.072,1.008
1610813105723,2021-01-16T09.05.05.723,68.027,-0.019,0.074,1.011
1610813105733,2021-01-16T09.05.05.733,68.037,-0.018,0.070,1.010
1610813105744,2021-01-16T09.05.05.744,68.048,-0.021,0.068,1.010
1610813105752,2021-01-16T09.05.05.752,68.056,-0.020,0.068,1.007
1610813105763,2021-01-16T09.05.05.763,68.067,-0.019,0.067,1.010
1610813105773,2021-01-16T09.05.05.773,68.077,-0.018,0.063,1.010
1610813105783,2021-01-16T09.05.05.783,68.087,-0.019,0.064,1.008
1610813105792,2021-01-16T09.05.05.792,68.096,-0.020,0.062,1.011
1610813105802,2021-01-16T09.05.05.802,68.106,-0.020,0.062,1.011
1610813105812,2021-01-16T09.05.05.812,68.116,-0.019,0.063,1.010
1610813105823,2021-01-16T09.05.05.823,68.127,-0.018,0.061,1.010
1610813105831,2021-01-16T09.05.05.831,68.135,-0.016,0.061,1.006
1610813105842,2021-01-16T09.05.05.842,68.146,-0.019,0.062,1.009
1610813105852,2021-01-16T09.05.05.852,68.156,-0.018,0.061,1.008
1610813105862,2021-01-16T09.05.05.862,68.166,-0.017,0.062,1.010
1610813105871,2021-01-16T09.05.05.871,68.175,-0.019,0.061,1.010
1610813105881,2021-01-16T09.05.05.881,68.185,-0.019,0.062,1.009
1610813105891,2021-01-16T09.05.05.891,68.195,-0.019,0.063,1.008
1610813105902,2021-01-16T09.05.05.902,68.206,-0.019,0.063,1.009
1610813105911,2021-01-16T09.05.05.911,68.215,-0.020,0.063,1.008
1610813105921,2021-01-16T09.05.05.921,68.225,-0.022,0.065,1.010
1610813105931,2021-01-16T09.05.05.931,68.235,-0.020,0.068,1.010
1610813105941,2021-01-16T09.05.05.941,68.245,-0.019,0.068,1.008
1610813105950,2021-01-16T09.05.05.950,68.254,-0.019,0.067,1.008
1610813105960,2021-01-16T09.05.05.960,68.264,-0.017,0.063,1.009
1610813105971,2021-01-16T09.05.05.971,68.275,-0.019,0.064,1.009
1610813105981,2021-01-16T09.05.05.981,68.285,-0.019,0.065,1.006
1610813105991,2021-01-16T09.05.05.991,68.295,-0.019,0.065,1.009
1610813106000,2021-01-16T09.05.06.000,68.304,-0.019,0.064,1.010
1610813106010,2021-01-16T09.05.06.010,68.314,-0.019,0.063,1.007
1610813106020,2021-01-16T09.05.06.020,68.324,-0.018,0.062,1.007
1610813106031,2021-01-16T09.05.06.031,68.335,-0.018,0.060,1.010
1610813106039,2021-01-16T09.05.06.039,68.343,-0.020,0.061,1.008
1610813106050,2021-01-16T09.05.06.050,68.354,-0.019,0.061,1.008
1610813106060,2021-01-16T09.05.06.060,68.364,-0.019,0.062,1.009
1610813106070,2021-01-16T09.05.06.070,68.374,-0.019,0.062,1.008
1610813106079,2021-01-16T09.05.06.079,68.383,-0.020,0.060,1.010
1610813106089,2021-01-16T09.05.06.089,68.393,-0.020,0.061,1.010
1610813106099,2021-01-16T09.05.06.099,68.403,-0.021,0.064,1.009
1610813106110,2021-01-16T09.05.06.110,68.414,-0.017,0.064,1.010
1610813106119,2021-01-16T09.05.06.119,68.423,-0.018,0.064,1.009
1610813106129,2021-01-16T09.05.06.129,68.433,-0.019,0.061,1.009
1610813106139,2021-01-16T09.05.06.139,68.443,-0.017,0.063,1.009
1610813106149,2021-01-16T09.05.06.149,68.453,-0.019,0.063,1.007
1610813106158,2021-01-16T09.05.06.158,68.462,-0.021,0.062,1.006
1610813106168,2021-01-16T09.05.06.168,68.472,-0.019,0.062,1.007
1610813106179,2021-01-16T09.05.06.179,68.483,-0.020,0.062,1.010
1610813106189,2021-01-16T09.05.06.189,68.493,-0.019,0.062,1.008
1610813106198,2021-01-16T09.05.06.198,68.502,-0.017,0.063,1.009
1610813106208,2021-01-16T09.05.06.208,68.512,-0.019,0.060,1.010
1610813106218,2021-01-16T09.05.06.218,68.522,-0.019,0.061,1.010
1610813106228,2021-01-16T09.05.06.228,68.532,-0.019,0.062,1.011
1610813106237,2021-01-16T09.05.06.237,68.541,-0.019,0.060,1.008
1610813106247,2021-01-16T09.05.06.247,68.551,-0.019,0.059,1.007
1610813106258,2021-01-16T09.05.06.258,68.562,-0.019,0.058,1.011
1610813106268,2021-01-16T09.05.06.268,68.572,-0.019,0.060,1.008
1610813106277,2021-01-16T09.05.06.277,68.581,-0.018,0.058,1.009
1610813106287,2021-01-16T09.05.06.287,68.591,-0.018,0.059,1.007
1610813106297,2021-01-16T09.05.06.297,68.601,-0.019,0.058,1.008
1610813106307,2021-01-16T09.05.06.307,68.611,-0.019,0.059,1.012
1610813106318,2021-01-16T09.05.06.318,68.622,-0.020,0.059,1.010
1610813106327,2021-01-16T09.05.06.327,68.631,-0.019,0.058,1.008
1610813106337,2021-01-16T09.05.06.337,68.641,-0.018,0.060,1.010
1610813106347,2021-01-16T09.05.06.347,68.651,-0.018,0.059,1.011
1610813106357,2021-01-16T09.05.06.357,68.661,-0.019,0.057,1.012
1610813106366,2021-01-16T09.05.06.366,68.670,-0.019,0.058,1.008
1610813106376,2021-01-16T09.05.06.376,68.680,-0.020,0.058,1.008
1610813106387,2021-01-16T09.05.06.387,68.691,-0.018,0.059,1.008
1610813106397,2021-01-16T09.05.06.397,68.701,-0.019,0.060,1.007
1610813106406,2021-01-16T09.05.06.406,68.710,-0.019,0.058,1.008
1610813106416,2021-01-16T09.05.06.416,68.720,-0.019,0.058,1.010
1610813106426,2021-01-16T09.05.06.426,68.730,-0.018,0.057,1.011
1610813106436,2021-01-16T09.05.06.436,68.740,-0.018,0.057,1.010
1610813106445,2021-01-16T09.05.06.445,68.749,-0.018,0.055,1.006
1610813106455,2021-01-16T09.05.06.455,68.759,-0.021,0.058,1.008
1610813106466,2021-01-16T09.05.06.466,68.770,-0.020,0.058,1.009
1610813106476,2021-01-16T09.05.06.476,68.780,-0.019,0.057,1.009
1610813106485,2021-01-16T09.05.06.485,68.789,-0.018,0.055,1.006
1610813106495,2021-01-16T09.05.06.495,68.799,-0.019,0.057,1.008
1610813106505,2021-01-16T09.05.06.505,68.809,-0.020,0.058,1.010
1610813106516,2021-01-16T09.05.06.516,68.820,-0.019,0.056,1.009
1610813106524,2021-01-16T09.05.06.524,68.828,-0.018,0.054,1.008
1610813106535,2021-01-16T09.05.06.535,68.839,-0.018,0.056,1.009
1610813106545,2021-01-16T09.05.06.545,68.849,-0.019,0.056,1.010
1610813106555,2021-01-16T09.05.06.555,68.859,-0.019,0.056,1.011
1610813106564,2021-01-16T09.05.06.564,68.868,-0.019,0.053,1.009
1610813106574,2021-01-16T09.05.06.574,68.878,-0.017,0.055,1.011
1610813106584,2021-01-16T09.05.06.584,68.888,-0.016,0.055,1.011
1610813106595,2021-01-16T09.05.06.595,68.899,-0.019,0.052,1.009
1610813106603,2021-01-16T09.05.06.603,68.907,-0.018,0.056,1.006
1610813106614,2021-01-16T09.05.06.614,68.918,-0.019,0.056,1.008
1610813106624,2021-01-16T09.05.06.624,68.928,-0.018,0.053,1.008
1610813106634,2021-01-16T09.05.06.634,68.938,-0.017,0.055,1.008
1610813106643,2021-01-16T09.05.06.643,68.947,-0.019,0.056,1.009
1610813106653,2021-01-16T09.05.06.653,68.957,-0.020,0.055,1.008
1610813106663,2021-01-16T09.05.06.663,68.967,-0.019,0.056,1.008
1610813106674,2021-01-16T09.05.06.674,68.978,-0.020,0.054,1.008
1610813106684,2021-01-16T09.05.06.684,68.988,-0.019,0.055,1.009
1610813106693,2021-01-16T09.05.06.693,68.997,-0.017,0.056,1.011
1610813106703,2021-01-16T09.05.06.703,69.007,-0.020,0.053,1.011
1610813106713,2021-01-16T09.05.06.713,69.017,-0.020,0.056,1.009
1610813106724,2021-01-16T09.05.06.724,69.028,-0.017,0.055,1.010
1610813106732,2021-01-16T09.05.06.732,69.036,-0.020,0.053,1.008
1610813106743,2021-01-16T09.05.06.743,69.047,-0.017,0.055,1.011
1610813106753,2021-01-16T09.05.06.753,69.057,-0.017,0.054,1.008
1610813106763,2021-01-16T09.05.06.763,69.067,-0.017,0.054,1.008
1610813106772,2021-01-16T09.05.06.772,69.076,-0.017,0.052,1.009
1610813106782,2021-01-16T09.05.06.782,69.086,-0.016,0.054,1.009
1610813106792,2021-01-16T09.05.06.792,69.096,-0.017,0.054,1.009
1610813106803,2021-01-16T09.05.06.803,69.107,-0.017,0.051,1.011
1610813106811,2021-01-16T09.05.06.811,69.115,-0.018,0.047,1.011
1610813106822,2021-01-16T09.05.06.822,69.126,-0.017,0.047,1.008
1610813106832,2021-01-16T09.05.06.832,69.136,-0.018,0.048,1.007
1610813106842,2021-01-16T09.05.06.842,69.146,-0.018,0.046,1.008
1610813106851,2021-01-16T09.05.06.851,69.155,-0.021,0.048,1.009
1610813106861,2021-01-16T09.05.06.861,69.165,-0.020,0.047,1.008
1610813106871,2021-01-16T09.05.06.871,69.175,-0.019,0.051,1.009
1610813106882,2021-01-16T09.05.06.882,69.186,-0.018,0.049,1.010
1610813106891,2021-01-16T09.05.06.891,69.195,-0.017,0.049,1.011
1610813106901,2021-01-16T09.05.06.901,69.205,-0.017,0.051,1.010
1610813106911,2021-01-16T09.05.06.911,69.215,-0.018,0.052,1.009
1610813106921,2021-01-16T09.05.06.921,69.225,-0.017,0.054,1.010
1610813106930,2021-01-16T09.05.06.930,69.234,-0.019,0.055,1.009
1610813106940,2021-01-16T09.05.06.940,69.244,-0.017,0.056,1.008
1610813106951,2021-01-16T09.05.06.951,69.255,-0.018,0.055,1.009
1610813106961,2021-01-16T09.05.06.961,69.265,-0.019,0.054,1.008
1610813106970,2021-01-16T09.05.06.970,69.274,-0.017,0.057,1.009
1610813106980,2021-01-16T09.05.06.980,69.284,-0.017,0.057,1.011
1610813106990,2021-01-16T09.05.06.990,69.294,-0.020,0.056,1.008
1610813107000,2021-01-16T09.05.07.000,69.304,-0.019,0.055,1.007
1610813107011,2021-01-16T09.05.07.011,69.315,-0.020,0.055,1.009
1610813107019,2021-01-16T09.05.07.019,69.323,-0.021,0.056,1.010
1610813107030,2021-01-16T09.05.07.030,69.334,-0.020,0.059,1.010
1610813107040,2021-01-16T09.05.07.040,69.344,-0.018,0.058,1.009
1610813107050,2021-01-16T09.05.07.050,69.354,-0.019,0.056,1.012
1610813107059,2021-01-16T09.05.07.059,69.363,-0.021,0.054,1.010
1610813107069,2021-01-16T09.05.07.069,69.373,-0.018,0.053,1.009
1610813107079,2021-01-16T09.05.07.079,69.383,-0.018,0.055,1.009
1610813107090,2021-01-16T09.05.07.090,69.394,-0.019,0.056,1.008
1610813107099,2021-01-16T09.05.07.099,69.403,-0.019,0.054,1.008
1610813107109,2021-01-16T09.05.07.109,69.413,-0.019,0.054,1.010
1610813107119,2021-01-16T09.05.07.119,69.423,-0.016,0.055,1.009
1610813107129,2021-01-16T09.05.07.129,69.433,-0.018,0.057,1.010
1610813107138,2021-01-16T09.05.07.138,69.442,-0.017,0.055,1.008
1610813107148,2021-01-16T09.05.07.148,69.452,-0.018,0.055,1.008
1610813107159,2021-01-16T09.05.07.159,69.463,-0.017,0.056,1.009
1610813107169,2021-01-16T09.05.07.169,69.473,-0.019,0.056,1.009
1610813107178,2021-01-16T09.05.07.178,69.482,-0.020,0.057,1.008
1610813107188,2021-01-16T09.05.07.188,69.492,-0.017,0.056,1.006
1610813107198,2021-01-16T09.05.07.198,69.502,-0.018,0.057,1.010
1610813107208,2021-01-16T09.05.07.208,69.512,-0.018,0.058,1.009
1610813107217,2021-01-16T09.05.07.217,69.521,-0.019,0.059,1.008
1610813107227,2021-01-16T09.05.07.227,69.531,-0.019,0.059,1.010
1610813107238,2021-01-16T09.05.07.238,69.542,-0.018,0.059,1.010
1610813107248,2021-01-16T09.05.07.248,69.552,-0.017,0.059,1.010
1610813107257,2021-01-16T09.05.07.257,69.561,-0.021,0.062,1.009
1610813107267,2021-01-16T09.05.07.267,69.571,-0.018,0.062,1.007
1610813107277,2021-01-16T09.05.07.277,69.581,-0.019,0.060,1.010
1610813107287,2021-01-16T09.05.07.287,69.591,-0.018,0.059,1.010
1610813107298,2021-01-16T09.05.07.298,69.602,-0.019,0.058,1.008
1610813107307,2021-01-16T09.05.07.307,69.611,-0.016,0.060,1.007
1610813107317,2021-01-16T09.05.07.317,69.621,-0.018,0.062,1.011
1610813107327,2021-01-16T09.05.07.327,69.631,-0.017,0.059,1.011
1610813107337,2021-01-16T09.05.07.337,69.641,-0.018,0.058,1.010
1610813107346,2021-01-16T09.05.07.346,69.650,-0.017,0.058,1.008
1610813107356,2021-01-16T09.05.07.356,69.660,-0.016,0.059,1.008
1610813107367,2021-01-16T09.05.07.367,69.671,-0.020,0.059,1.009
1610813107377,2021-01-16T09.05.07.377,69.681,-0.019,0.060,1.007
1610813107386,2021-01-16T09.05.07.386,69.690,-0.018,0.061,1.007
1610813107396,2021-01-16T09.05.07.396,69.700,-0.017,0.061,1.009
1610813107406,2021-01-16T09.05.07.406,69.710,-0.019,0.061,1.010
1610813107416,2021-01-16T09.05.07.416,69.720,-0.017,0.058,1.010
1610813107425,2021-01-16T09.05.07.425,69.729,-0.019,0.058,1.009
1610813107435,2021-01-16T09.05.07.435,69.739,-0.020,0.058,1.008
1610813107446,2021-01-16T09.05.07.446,69.750,-0.020,0.059,1.009
1610813107456,2021-01-16T09.05.07.456,69.760,-0.017,0.058,1.008
1610813107465,2021-01-16T09.05.07.465,69.769,-0.018,0.058,1.010
1610813107475,2021-01-16T09.05.07.475,69.779,-0.021,0.059,1.011
1610813107485,2021-01-16T09.05.07.485,69.789,-0.017,0.060,1.010
1610813107495,2021-01-16T09.05.07.495,69.799,-0.018,0.060,1.011
1610813107504,2021-01-16T09.05.07.504,69.808,-0.019,0.058,1.009
1610813107515,2021-01-16T09.05.07.515,69.819,-0.019,0.060,1.010
1610813107525,2021-01-16T09.05.07.525,69.829,-0.020,0.061,1.008
1610813107535,2021-01-16T09.05.07.535,69.839,-0.019,0.059,1.008
1610813107545,2021-01-16T09.05.07.545,69.849,-0.018,0.058,1.011
1610813107554,2021-01-16T09.05.07.554,69.858,-0.019,0.057,1.010
1610813107564,2021-01-16T09.05.07.564,69.868,-0.021,0.058,1.008
1610813107575,2021-01-16T09.05.07.575,69.879,-0.018,0.059,1.010
1610813107585,2021-01-16T09.05.07.585,69.889,-0.018,0.061,1.010
1610813107594,2021-01-16T09.05.07.594,69.898,-0.018,0.059,1.010
1610813107604,2021-01-16T09.05.07.604,69.908,-0.019,0.058,1.010
1610813107614,2021-01-16T09.05.07.614,69.918,-0.018,0.058,1.006
1610813107624,2021-01-16T09.05.07.624,69.928,-0.018,0.059,1.006
1610813107633,2021-01-16T09.05.07.633,69.937,-0.020,0.060,1.007
1610813107643,2021-01-16T09.05.07.643,69.947,-0.018,0.060,1.012
1610813107654,2021-01-16T09.05.07.654,69.958,-0.018,0.058,1.010
1610813107664,2021-01-16T09.05.07.664,69.968,-0.019,0.057,1.008
1610813107673,2021-01-16T09.05.07.673,69.977,-0.019,0.058,1.011
1610813107683,2021-01-16T09.05.07.683,69.987,-0.018,0.057,1.009
1610813107693,2021-01-16T09.05.07.693,69.997,-0.018,0.058,1.008
1610813107703,2021-01-16T09.05.07.703,70.007,-0.020,0.058,1.008
1610813107712,2021-01-16T09.05.07.712,70.016,-0.018,0.058,1.010
1610813107723,2021-01-16T09.05.07.723,70.027,-0.018,0.059,1.010
1610813107733,2021-01-16T09.05.07.733,70.037,-0.019,0.059,1.010
1610813107743,2021-01-16T09.05.07.743,70.047,-0.018,0.059,1.012
1610813107752,2021-01-16T09.05.07.752,70.056,-0.019,0.060,1.009
1610813107762,2021-01-16T09.05.07.762,70.066,-0.018,0.059,1.008
1610813107772,2021-01-16T09.05.07.772,70.076,-0.016,0.058,1.009
1610813107783,2021-01-16T09.05.07.783,70.087,-0.018,0.058,1.007
1610813107793,2021-01-16T09.05.07.793,70.097,-0.018,0.059,1.006
1610813107802,2021-01-16T09.05.07.802,70.106,-0.020,0.058,1.010
1610813107812,2021-01-16T09.05.07.812,70.116,-0.018,0.058,1.009
1610813107822,2021-01-16T09.05.07.822,70.126,-0.017,0.059,1.011
1610813107832,2021-01-16T09.05.07.832,70.136,-0.018,0.059,1.010
1610813107841,2021-01-16T09.05.07.841,70.145,-0.019,0.056,1.008
1610813107851,2021-01-16T09.05.07.851,70.155,-0.017,0.060,1.010
1610813107862,2021-01-16T09.05.07.862,70.166,-0.018,0.059,1.012
1610813107872,2021-01-16T09.05.07.872,70.176,-0.020,0.058,1.008
1610813107881,2021-01-16T09.05.07.881,70.185,-0.018,0.058,1.011
1610813107891,2021-01-16T09.05.07.891,70.195,-0.019,0.058,1.010
1610813107901,2021-01-16T09.05.07.901,70.205,-0.019,0.057,1.010
1610813107911,2021-01-16T09.05.07.911,70.215,-0.018,0.059,1.006
1610813107920,2021-01-16T09.05.07.920,70.224,-0.018,0.060,1.008
1610813107931,2021-01-16T09.05.07.931,70.235,-0.021,0.058,1.010
1610813107941,2021-01-16T09.05.07.941,70.245,-0.020,0.058,1.009
1610813107951,2021-01-16T09.05.07.951,70.255,-0.018,0.059,1.010
1610813107960,2021-01-16T09.05.07.960,70.264,-0.018,0.059,1.010
1610813107970,2021-01-16T09.05.07.970,70.274,-0.019,0.058,1.009
1610813107980,2021-01-16T09.05.07.980,70.284,-0.016,0.057,1.007
1610813107991,2021-01-16T09.05.07.991,70.295,-0.017,0.061,1.009
1610813107999,2021-01-16T09.05.07.999,70.303,-0.019,0.058,1.009
1610813108010,2021-01-16T09.05.08.010,70.314,-0.019,0.058,1.008
1610813108020,2021-01-16T09.05.08.020,70.324,-0.019,0.057,1.008
1610813108030,2021-01-16T09.05.08.030,70.334,-0.020,0.059,1.008
1610813108040,2021-01-16T09.05.08.040,70.344,-0.019,0.057,1.010
1610813108049,2021-01-16T09.05.08.049,70.353,-0.020,0.059,1.011
1610813108059,2021-01-16T09.05.08.059,70.363,-0.017,0.059,1.011
1610813108070,2021-01-16T09.05.08.070,70.374,-0.020,0.058,1.008
1610813108080,2021-01-16T09.05.08.080,70.384,-0.017,0.060,1.009
1610813108089,2021-01-16T09.05.08.089,70.393,-0.018,0.058,1.011
1610813108099,2021-01-16T09.05.08.099,70.403,-0.020,0.060,1.009
1610813108109,2021-01-16T09.05.08.109,70.413,-0.017,0.060,1.009
1610813108120,2021-01-16T09.05.08.120,70.424,-0.019,0.058,1.009
1610813108128,2021-01-16T09.05.08.128,70.432,-0.017,0.059,1.011
1610813108139,2021-01-16T09.05.08.139,70.443,-0.017,0.058,1.011
1610813108149,2021-01-16T09.05.08.149,70.453,-0.018,0.059,1.006
1610813108159,2021-01-16T09.05.08.159,70.463,-0.019,0.058,1.007
1610813108168,2021-01-16T09.05.08.168,70.472,-0.019,0.059,1.009
1610813108178,2021-01-16T09.05.08.178,70.482,-0.020,0.060,1.009
1610813108188,2021-01-16T09.05.08.188,70.492,-0.020,0.059,1.008
1610813108199,2021-01-16T09.05.08.199,70.503,-0.018,0.059,1.009
1610813108207,2021-01-16T09.05.08.207,70.511,-0.019,0.058,1.012
1610813108218,2021-01-16T09.05.08.218,70.522,-0.019,0.058,1.011
1610813108228,2021-01-16T09.05.08.228,70.532,-0.018,0.058,1.007
1610813108238,2021-01-16T09.05.08.238,70.542,-0.019,0.059,1.011
1610813108247,2021-01-16T09.05.08.247,70.551,-0.020,0.058,1.007
1610813108257,2021-01-16T09.05.08.257,70.561,-0.020,0.058,1.011
1610813108267,2021-01-16T09.05.08.267,70.571,-0.020,0.058,1.010
1610813108278,2021-01-16T09.05.08.278,70.582,-0.018,0.060,1.007
1610813108286,2021-01-16T09.05.08.286,70.590,-0.020,0.060,1.010
1610813108297,2021-01-16T09.05.08.297,70.601,-0.020,0.056,1.010
1610813108307,2021-01-16T09.05.08.307,70.611,-0.019,0.060,1.008
1610813108317,2021-01-16T09.05.08.317,70.621,-0.019,0.061,1.007
1610813108328,2021-01-16T09.05.08.328,70.632,-0.020,0.059,1.010
1610813108336,2021-01-16T09.05.08.336,70.640,-0.019,0.059,1.011
1610813108347,2021-01-16T09.05.08.347,70.651,-0.018,0.058,1.008
1610813108357,2021-01-16T09.05.08.357,70.661,-0.018,0.059,1.005
1610813108367,2021-01-16T09.05.08.367,70.671,-0.018,0.059,1.009
1610813108376,2021-01-16T09.05.08.376,70.680,-0.020,0.058,1.008
1610813108386,2021-01-16T09.05.08.386,70.690,-0.019,0.058,1.008
1610813108396,2021-01-16T09.05.08.396,70.700,-0.019,0.058,1.009
1610813108407,2021-01-16T09.05.08.407,70.711,-0.020,0.057,1.007
1610813108415,2021-01-16T09.05.08.415,70.719,-0.019,0.057,1.006
1610813108426,2021-01-16T09.05.08.426,70.730,-0.018,0.061,1.008
1610813108436,2021-01-16T09.05.08.436,70.740,-0.020,0.061,1.009
1610813108446,2021-01-16T09.05.08.446,70.750,-0.018,0.059,1.010
1610813108455,2021-01-16T09.05.08.455,70.759,-0.018,0.059,1.008
1610813108465,2021-01-16T09.05.08.465,70.769,-0.017,0.061,1.008
1610813108475,2021-01-16T09.05.08.475,70.779,-0.020,0.058,1.008
1610813108486,2021-01-16T09.05.08.486,70.790,-0.019,0.059,1.006
1610813108495,2021-01-16T09.05.08.495,70.799,-0.019,0.059,1.009
1610813108505,2021-01-16T09.05.08.505,70.809,-0.018,0.056,1.008
1610813108515,2021-01-16T09.05.08.515,70.819,-0.019,0.058,1.010
1610813108525,2021-01-16T09.05.08.525,70.829,-0.018,0.060,1.010
1610813108536,2021-01-16T09.05.08.536,70.840,-0.019,0.059,1.006
1610813108544,2021-01-16T09.05.08.544,70.848,-0.020,0.059,1.008
1610813108555,2021-01-16T09.05.08.555,70.859,-0.019,0.059,1.011
1610813108565,2021-01-16T09.05.08.565,70.869,-0.017,0.059,1.010
1610813108575,2021-01-16T09.05.08.575,70.879,-0.018,0.061,1.007
1610813108584,2021-01-16T09.05.08.584,70.888,-0.017,0.059,1.010
1610813108594,2021-01-16T09.05.08.594,70.898,-0.019,0.057,1.010
1610813108604,2021-01-16T09.05.08.604,70.908,-0.019,0.057,1.007
1610813108615,2021-01-16T09.05.08.615,70.919,-0.019,0.060,1.007
1610813108623,2021-01-16T09.05.08.623,70.927,-0.019,0.058,1.009
1610813108634,2021-01-16T09.05.08.634,70.938,-0.018,0.060,1.010
1610813108644,2021-01-16T09.05.08.644,70.948,-0.019,0.059,1.007
1610813108654,2021-01-16T09.05.08.654,70.958,-0.018,0.059,1.007
1610813108663,2021-01-16T09.05.08.663,70.967,-0.017,0.060,1.008
1610813108673,2021-01-16T09.05.08.673,70.977,-0.016,0.059,1.009
1610813108683,2021-01-16T09.05.08.683,70.987,-0.017,0.056,1.011
1610813108694,2021-01-16T09.05.08.694,70.998,-0.018,0.059,1.010
1610813108703,2021-01-16T09.05.08.703,71.007,-0.018,0.058,1.009
1610813108713,2021-01-16T09.05.08.713,71.017,-0.019,0.057,1.010
1610813108723,2021-01-16T09.05.08.723,71.027,-0.019,0.059,1.009
1610813108733,2021-01-16T09.05.08.733,71.037,-0.017,0.060,1.007
1610813108742,2021-01-16T09.05.08.742,71.046,-0.019,0.057,1.010
1610813108752,2021-01-16T09.05.08.752,71.056,-0.019,0.058,1.009
