epoc (ms),timestamp (-0700),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1610125549967,2021-01-08T10.05.49.967,43.237,0.032,-0.097,0.996
1610125549976,2021-01-08T10.05.49.976,43.246,0.032,-0.101,0.996
1610125549987,2021-01-08T10.05.49.987,43.257,0.033,-0.099,0.997
1610125549997,2021-01-08T10.05.49.997,43.267,0.034,-0.097,0.996
1610125550007,2021-01-08T10.05.50.007,43.277,0.034,-0.097,0.996
1610125550016,2021-01-08T10.05.50.016,43.286,0.032,-0.098,0.994
1610125550026,2021-01-08T10.05.50.026,43.296,0.030,-0.098,0.993
1610125550036,2021-01-08T10.05.50.036,43.306,0.033,-0.097,0.996
1610125550047,2021-01-08T10.05.50.047,43.317,0.032,-0.096,0.997
1610125550055,2021-01-08T10.05.50.055,43.325,0.033,-0.097,0.998
1610125550066,2021-01-08T10.05.50.066,43.336,0.033,-0.099,0.997
1610125550076,2021-01-08T10.05.50.076,43.346,0.031,-0.100,0.995
1610125550086,2021-01-08T10.05.50.086,43.356,0.034,-0.101,0.997
1610125550095,2021-01-08T10.05.50.095,43.365,0.033,-0.100,0.998
1610125550105,2021-01-08T10.05.50.105,43.375,0.032,-0.099,0.997
1610125550115,2021-01-08T10.05.50.115,43.385,0.035,-0.098,0.996
1610125550126,2021-01-08T10.05.50.126,43.396,0.034,-0.097,0.996
1610125550136,2021-01-08T10.05.50.136,43.406,0.033,-0.100,0.994
1610125550145,2021-01-08T10.05.50.145,43.415,0.032,-0.097,0.997
1610125550155,2021-01-08T10.05.50.155,43.425,0.033,-0.096,0.997
1610125550165,2021-01-08T10.05.50.165,43.435,0.033,-0.099,0.998
1610125550176,2021-01-08T10.05.50.176,43.446,0.035,-0.098,0.996
1610125550184,2021-01-08T10.05.50.184,43.454,0.033,-0.099,0.994
1610125550195,2021-01-08T10.05.50.195,43.465,0.033,-0.098,0.994
1610125550205,2021-01-08T10.05.50.205,43.475,0.034,-0.100,0.998
1610125550215,2021-01-08T10.05.50.215,43.485,0.035,-0.101,0.998
1610125550224,2021-01-08T10.05.50.224,43.494,0.032,-0.096,0.995
1610125550234,2021-01-08T10.05.50.234,43.504,0.034,-0.097,0.997
1610125550244,2021-01-08T10.05.50.244,43.514,0.035,-0.100,0.998
1610125550255,2021-01-08T10.05.50.255,43.525,0.036,-0.095,0.995
1610125550263,2021-01-08T10.05.50.263,43.533,0.032,-0.099,0.993
1610125550274,2021-01-08T10.05.50.274,43.544,0.035,-0.099,0.997
1610125550284,2021-01-08T10.05.50.284,43.554,0.033,-0.096,0.996
1610125550294,2021-01-08T10.05.50.294,43.564,0.030,-0.095,0.994
1610125550303,2021-01-08T10.05.50.303,43.573,0.031,-0.097,0.998
1610125550313,2021-01-08T10.05.50.313,43.583,0.034,-0.100,0.998
1610125550323,2021-01-08T10.05.50.323,43.593,0.034,-0.101,0.997
1610125550334,2021-01-08T10.05.50.334,43.604,0.033,-0.099,0.992
1610125550342,2021-01-08T10.05.50.342,43.612,0.031,-0.099,0.995
1610125550353,2021-01-08T10.05.50.353,43.623,0.033,-0.100,0.999
1610125550363,2021-01-08T10.05.50.363,43.633,0.033,-0.100,0.997
1610125550373,2021-01-08T10.05.50.373,43.643,0.034,-0.097,0.996
1610125550382,2021-01-08T10.05.50.382,43.652,0.031,-0.097,0.997
1610125550392,2021-01-08T10.05.50.392,43.662,0.033,-0.098,0.997
1610125550403,2021-01-08T10.05.50.403,43.673,0.033,-0.098,0.994
1610125550413,2021-01-08T10.05.50.413,43.683,0.030,-0.096,0.994
1610125550422,2021-01-08T10.05.50.422,43.692,0.030,-0.097,0.997
1610125550432,2021-01-08T10.05.50.432,43.702,0.033,-0.099,0.999
1610125550442,2021-01-08T10.05.50.442,43.712,0.035,-0.101,0.998
1610125550452,2021-01-08T10.05.50.452,43.722,0.034,-0.099,0.996
1610125550461,2021-01-08T10.05.50.461,43.731,0.033,-0.100,0.994
1610125550471,2021-01-08T10.05.50.471,43.741,0.031,-0.100,0.995
1610125550482,2021-01-08T10.05.50.482,43.752,0.032,-0.099,0.997
1610125550492,2021-01-08T10.05.50.492,43.762,0.032,-0.099,0.997
1610125550502,2021-01-08T10.05.50.502,43.772,0.033,-0.095,0.997
1610125550511,2021-01-08T10.05.50.511,43.781,0.033,-0.097,0.997
1610125550521,2021-01-08T10.05.50.521,43.791,0.032,-0.095,0.996
1610125550531,2021-01-08T10.05.50.531,43.801,0.032,-0.097,0.992
1610125550542,2021-01-08T10.05.50.542,43.812,0.036,-0.097,0.995
1610125550551,2021-01-08T10.05.50.551,43.821,0.032,-0.100,0.996
1610125550561,2021-01-08T10.05.50.561,43.831,0.031,-0.097,0.997
1610125550571,2021-01-08T10.05.50.571,43.841,0.031,-0.097,0.997
1610125550581,2021-01-08T10.05.50.581,43.851,0.032,-0.100,0.996
1610125550590,2021-01-08T10.05.50.590,43.860,0.033,-0.099,0.998
1610125550600,2021-01-08T10.05.50.600,43.870,0.033,-0.100,0.997
1610125550611,2021-01-08T10.05.50.611,43.881,0.034,-0.097,0.994
1610125550621,2021-01-08T10.05.50.621,43.891,0.032,-0.099,0.995
1610125550630,2021-01-08T10.05.50.630,43.900,0.031,-0.097,0.999
1610125550640,2021-01-08T10.05.50.640,43.910,0.033,-0.095,0.998
1610125550650,2021-01-08T10.05.50.650,43.920,0.033,-0.097,0.998
1610125550660,2021-01-08T10.05.50.660,43.930,0.032,-0.097,0.995
1610125550669,2021-01-08T10.05.50.669,43.939,0.033,-0.097,0.993
1610125550679,2021-01-08T10.05.50.679,43.949,0.032,-0.098,0.991
1610125550690,2021-01-08T10.05.50.690,43.960,0.034,-0.097,0.991
1610125550700,2021-01-08T10.05.50.700,43.970,0.033,-0.100,0.995
1610125550709,2021-01-08T10.05.50.709,43.979,0.032,-0.100,0.999
1610125550719,2021-01-08T10.05.50.719,43.989,0.033,-0.098,0.994
1610125550729,2021-01-08T10.05.50.729,43.999,0.031,-0.099,0.997
1610125550739,2021-01-08T10.05.50.739,44.009,0.033,-0.099,0.996
1610125550748,2021-01-08T10.05.50.748,44.018,0.031,-0.100,0.994
1610125550759,2021-01-08T10.05.50.759,44.029,0.033,-0.097,0.994
1610125550769,2021-01-08T10.05.50.769,44.039,0.034,-0.096,0.994
1610125550779,2021-01-08T10.05.50.779,44.049,0.035,-0.095,0.997
1610125550788,2021-01-08T10.05.50.788,44.058,0.034,-0.096,0.998
1610125550798,2021-01-08T10.05.50.798,44.068,0.035,-0.097,0.995
1610125550808,2021-01-08T10.05.50.808,44.078,0.033,-0.099,0.996
1610125550819,2021-01-08T10.05.50.819,44.089,0.033,-0.097,0.997
1610125550829,2021-01-08T10.05.50.829,44.099,0.034,-0.097,0.995
1610125550838,2021-01-08T10.05.50.838,44.108,0.033,-0.100,0.996
1610125550848,2021-01-08T10.05.50.848,44.118,0.033,-0.098,0.997
1610125550858,2021-01-08T10.05.50.858,44.128,0.034,-0.099,0.994
1610125550868,2021-01-08T10.05.50.868,44.138,0.033,-0.102,0.998
1610125550877,2021-01-08T10.05.50.877,44.147,0.036,-0.098,0.998
1610125550887,2021-01-08T10.05.50.887,44.157,0.036,-0.099,0.998
1610125550898,2021-01-08T10.05.50.898,44.168,0.033,-0.096,0.997
1610125550908,2021-01-08T10.05.50.908,44.178,0.032,-0.097,0.996
1610125550917,2021-01-08T10.05.50.917,44.187,0.033,-0.097,0.998
1610125550927,2021-01-08T10.05.50.927,44.197,0.033,-0.097,0.995
1610125550937,2021-01-08T10.05.50.937,44.207,0.034,-0.097,0.996
1610125550947,2021-01-08T10.05.50.947,44.217,0.034,-0.098,0.994
1610125550956,2021-01-08T10.05.50.956,44.226,0.033,-0.101,0.995
1610125550967,2021-01-08T10.05.50.967,44.237,0.033,-0.101,0.998
1610125550977,2021-01-08T10.05.50.977,44.247,0.032,-0.099,0.997
1610125550987,2021-01-08T10.05.50.987,44.257,0.035,-0.098,0.994
1610125550996,2021-01-08T10.05.50.996,44.266,0.034,-0.098,0.996
1610125551006,2021-01-08T10.05.51.006,44.276,0.035,-0.101,0.993
1610125551016,2021-01-08T10.05.51.016,44.286,0.032,-0.099,0.995
1610125551027,2021-01-08T10.05.51.027,44.297,0.033,-0.099,0.994
1610125551035,2021-01-08T10.05.51.035,44.305,0.033,-0.098,0.995
1610125551046,2021-01-08T10.05.51.046,44.316,0.033,-0.097,0.998
1610125551056,2021-01-08T10.05.51.056,44.326,0.033,-0.093,0.998
1610125551066,2021-01-08T10.05.51.066,44.336,0.033,-0.096,0.995
1610125551075,2021-01-08T10.05.51.075,44.345,0.032,-0.099,0.993
1610125551085,2021-01-08T10.05.51.085,44.355,0.034,-0.099,0.994
1610125551095,2021-01-08T10.05.51.095,44.365,0.032,-0.100,0.994
1610125551106,2021-01-08T10.05.51.106,44.376,0.033,-0.099,0.999
1610125551114,2021-01-08T10.05.51.114,44.384,0.034,-0.100,0.998
1610125551125,2021-01-08T10.05.51.125,44.395,0.032,-0.102,0.997
1610125551135,2021-01-08T10.05.51.135,44.405,0.031,-0.099,0.994
1610125551145,2021-01-08T10.05.51.145,44.415,0.031,-0.100,0.994
1610125551154,2021-01-08T10.05.51.154,44.424,0.035,-0.097,0.994
1610125551164,2021-01-08T10.05.51.164,44.434,0.033,-0.094,0.995
1610125551175,2021-01-08T10.05.51.175,44.445,0.032,-0.097,0.998
1610125551185,2021-01-08T10.05.51.185,44.455,0.030,-0.097,0.997
1610125551195,2021-01-08T10.05.51.195,44.465,0.032,-0.098,0.996
1610125551204,2021-01-08T10.05.51.204,44.474,0.031,-0.097,0.995
1610125551214,2021-01-08T10.05.51.214,44.484,0.033,-0.099,0.993
1610125551224,2021-01-08T10.05.51.224,44.494,0.032,-0.099,0.994
1610125551235,2021-01-08T10.05.51.235,44.505,0.030,-0.101,0.995
1610125551243,2021-01-08T10.05.51.243,44.513,0.033,-0.101,0.997
1610125551254,2021-01-08T10.05.51.254,44.524,0.034,-0.099,1.001
1610125551264,2021-01-08T10.05.51.264,44.534,0.033,-0.099,0.998
1610125551274,2021-01-08T10.05.51.274,44.544,0.030,-0.096,0.996
1610125551283,2021-01-08T10.05.51.283,44.553,0.033,-0.097,0.995
1610125551293,2021-01-08T10.05.51.293,44.563,0.034,-0.098,0.992
1610125551303,2021-01-08T10.05.51.303,44.573,0.034,-0.097,0.992
1610125551314,2021-01-08T10.05.51.314,44.584,0.034,-0.096,0.998
1610125551322,2021-01-08T10.05.51.322,44.592,0.032,-0.099,1.000
1610125551333,2021-01-08T10.05.51.333,44.603,0.030,-0.097,0.998
1610125551343,2021-01-08T10.05.51.343,44.613,0.032,-0.098,0.996
1610125551353,2021-01-08T10.05.51.353,44.623,0.031,-0.100,0.998
1610125551362,2021-01-08T10.05.51.362,44.632,0.031,-0.100,0.995
1610125551372,2021-01-08T10.05.51.372,44.642,0.031,-0.098,0.996
1610125551383,2021-01-08T10.05.51.383,44.653,0.036,-0.099,0.996
1610125551393,2021-01-08T10.05.51.393,44.663,0.033,-0.098,0.994
1610125551402,2021-01-08T10.05.51.402,44.672,0.033,-0.097,0.995
1610125551412,2021-01-08T10.05.51.412,44.682,0.033,-0.099,0.998
1610125551422,2021-01-08T10.05.51.422,44.692,0.035,-0.099,0.997
1610125551432,2021-01-08T10.05.51.432,44.702,0.033,-0.098,0.996
1610125551441,2021-01-08T10.05.51.441,44.711,0.033,-0.097,0.996
1610125551451,2021-01-08T10.05.51.451,44.721,0.035,-0.098,0.996
1610125551462,2021-01-08T10.05.51.462,44.732,0.033,-0.097,0.997
1610125551472,2021-01-08T10.05.51.472,44.742,0.029,-0.102,0.999
1610125551482,2021-01-08T10.05.51.482,44.752,0.033,-0.102,0.998
1610125551491,2021-01-08T10.05.51.491,44.761,0.034,-0.099,0.999
1610125551501,2021-01-08T10.05.51.501,44.771,0.033,-0.097,0.996
1610125551511,2021-01-08T10.05.51.511,44.781,0.034,-0.100,0.995
1610125551522,2021-01-08T10.05.51.522,44.792,0.032,-0.098,0.993
1610125551530,2021-01-08T10.05.51.530,44.800,0.033,-0.100,0.996
1610125551541,2021-01-08T10.05.51.541,44.811,0.032,-0.098,0.997
1610125551551,2021-01-08T10.05.51.551,44.821,0.032,-0.096,0.998
1610125551561,2021-01-08T10.05.51.561,44.831,0.031,-0.097,0.999
1610125551570,2021-01-08T10.05.51.570,44.840,0.033,-0.098,0.996
1610125551580,2021-01-08T10.05.51.580,44.850,0.033,-0.098,0.995
1610125551591,2021-01-08T10.05.51.591,44.861,0.033,-0.096,0.994
1610125551601,2021-01-08T10.05.51.601,44.871,0.029,-0.098,0.995
1610125551610,2021-01-08T10.05.51.610,44.880,0.033,-0.100,0.995
1610125551620,2021-01-08T10.05.51.620,44.890,0.033,-0.100,0.995
1610125551630,2021-01-08T10.05.51.630,44.900,0.034,-0.102,0.994
1610125551640,2021-01-08T10.05.51.640,44.910,0.033,-0.100,0.998
1610125551649,2021-01-08T10.05.51.649,44.919,0.032,-0.096,0.999
1610125551659,2021-01-08T10.05.51.659,44.929,0.033,-0.095,0.998
1610125551670,2021-01-08T10.05.51.670,44.940,0.031,-0.098,0.995
1610125551680,2021-01-08T10.05.51.680,44.950,0.031,-0.098,0.995
1610125551689,2021-01-08T10.05.51.689,44.959,0.035,-0.098,0.995
1610125551699,2021-01-08T10.05.51.699,44.969,0.032,-0.097,0.994
1610125551709,2021-01-08T10.05.51.709,44.979,0.033,-0.095,0.997
1610125551719,2021-01-08T10.05.51.719,44.989,0.035,-0.097,0.998
1610125551728,2021-01-08T10.05.51.728,44.998,0.035,-0.099,0.995
1610125551738,2021-01-08T10.05.51.738,45.008,0.033,-0.100,0.997
1610125551749,2021-01-08T10.05.51.749,45.019,0.031,-0.099,0.996
1610125551759,2021-01-08T10.05.51.759,45.029,0.030,-0.098,0.996
1610125551768,2021-01-08T10.05.51.768,45.038,0.034,-0.100,0.995
1610125551778,2021-01-08T10.05.51.778,45.048,0.033,-0.101,0.997
1610125551788,2021-01-08T10.05.51.788,45.058,0.032,-0.100,0.997
1610125551799,2021-01-08T10.05.51.799,45.069,0.030,-0.097,0.999
1610125551807,2021-01-08T10.05.51.807,45.077,0.036,-0.096,0.999
1610125551818,2021-01-08T10.05.51.818,45.088,0.035,-0.098,0.998
1610125551828,2021-01-08T10.05.51.828,45.098,0.032,-0.098,0.992
1610125551838,2021-01-08T10.05.51.838,45.108,0.031,-0.097,0.994
1610125551848,2021-01-08T10.05.51.848,45.118,0.034,-0.098,0.997
1610125551857,2021-01-08T10.05.51.857,45.127,0.036,-0.099,1.000
1610125551867,2021-01-08T10.05.51.867,45.137,0.034,-0.098,1.002
1610125551878,2021-01-08T10.05.51.878,45.148,0.031,-0.099,0.998
1610125551888,2021-01-08T10.05.51.888,45.158,0.030,-0.098,0.992
1610125551897,2021-01-08T10.05.51.897,45.167,0.033,-0.099,0.994
1610125551907,2021-01-08T10.05.51.907,45.177,0.036,-0.098,0.994
1610125551917,2021-01-08T10.05.51.917,45.187,0.033,-0.096,0.993
1610125551927,2021-01-08T10.05.51.927,45.197,0.036,-0.097,0.996
1610125551936,2021-01-08T10.05.51.936,45.206,0.033,-0.097,1.000
1610125551947,2021-01-08T10.05.51.947,45.217,0.032,-0.099,1.000
1610125551957,2021-01-08T10.05.51.957,45.227,0.031,-0.098,0.997
1610125551967,2021-01-08T10.05.51.967,45.237,0.032,-0.094,0.995
1610125551976,2021-01-08T10.05.51.976,45.246,0.033,-0.099,0.994
1610125551986,2021-01-08T10.05.51.986,45.256,0.033,-0.100,0.996
1610125551996,2021-01-08T10.05.51.996,45.266,0.033,-0.100,0.997
1610125552007,2021-01-08T10.05.52.007,45.277,0.034,-0.099,0.995
1610125552015,2021-01-08T10.05.52.015,45.285,0.033,-0.099,0.999
1610125552026,2021-01-08T10.05.52.026,45.296,0.034,-0.100,0.999
1610125552036,2021-01-08T10.05.52.036,45.306,0.032,-0.099,0.996
1610125552046,2021-01-08T10.05.52.046,45.316,0.032,-0.097,0.994
1610125552055,2021-01-08T10.05.52.055,45.325,0.032,-0.099,0.993
1610125552065,2021-01-08T10.05.52.065,45.335,0.033,-0.099,0.994
1610125552075,2021-01-08T10.05.52.075,45.345,0.032,-0.096,0.999
1610125552086,2021-01-08T10.05.52.086,45.356,0.035,-0.096,0.998
1610125552094,2021-01-08T10.05.52.094,45.364,0.034,-0.096,0.998
1610125552105,2021-01-08T10.05.52.105,45.375,0.034,-0.098,0.999
1610125552115,2021-01-08T10.05.52.115,45.385,0.032,-0.100,0.995
1610125552125,2021-01-08T10.05.52.125,45.395,0.033,-0.098,0.991
1610125552134,2021-01-08T10.05.52.134,45.404,0.033,-0.097,0.995
1610125552144,2021-01-08T10.05.52.144,45.414,0.035,-0.098,0.999
1610125552155,2021-01-08T10.05.52.155,45.425,0.035,-0.096,0.996
1610125552165,2021-01-08T10.05.52.165,45.435,0.030,-0.099,0.996
1610125552175,2021-01-08T10.05.52.175,45.445,0.030,-0.100,0.993
1610125552184,2021-01-08T10.05.52.184,45.454,0.031,-0.101,0.997
1610125552194,2021-01-08T10.05.52.194,45.464,0.034,-0.097,0.999
1610125552204,2021-01-08T10.05.52.204,45.474,0.032,-0.094,0.994
1610125552215,2021-01-08T10.05.52.215,45.485,0.034,-0.095,0.997
1610125552223,2021-01-08T10.05.52.223,45.493,0.032,-0.099,0.998
1610125552234,2021-01-08T10.05.52.234,45.504,0.032,-0.099,0.991
1610125552244,2021-01-08T10.05.52.244,45.514,0.033,-0.099,0.990
1610125552254,2021-01-08T10.05.52.254,45.524,0.034,-0.098,0.994
1610125552263,2021-01-08T10.05.52.263,45.533,0.032,-0.100,1.000
1610125552273,2021-01-08T10.05.52.273,45.543,0.031,-0.099,0.999
1610125552283,2021-01-08T10.05.52.283,45.553,0.032,-0.100,0.997
1610125552294,2021-01-08T10.05.52.294,45.564,0.034,-0.099,0.994
1610125552302,2021-01-08T10.05.52.302,45.572,0.033,-0.098,0.995
1610125552313,2021-01-08T10.05.52.313,45.583,0.033,-0.099,0.996
1610125552323,2021-01-08T10.05.52.323,45.593,0.033,-0.102,0.996
1610125552333,2021-01-08T10.05.52.333,45.603,0.032,-0.098,0.998
1610125552342,2021-01-08T10.05.52.342,45.612,0.034,-0.096,1.000
1610125552352,2021-01-08T10.05.52.352,45.622,0.037,-0.096,1.000
1610125552363,2021-01-08T10.05.52.363,45.633,0.034,-0.096,0.998
1610125552373,2021-01-08T10.05.52.373,45.643,0.033,-0.099,0.994
1610125552382,2021-01-08T10.05.52.382,45.652,0.033,-0.101,0.994
1610125552392,2021-01-08T10.05.52.392,45.662,0.031,-0.100,0.994
1610125552402,2021-01-08T10.05.52.402,45.672,0.033,-0.098,1.001
1610125552412,2021-01-08T10.05.52.412,45.682,0.034,-0.097,1.001
1610125552421,2021-01-08T10.05.52.421,45.691,0.031,-0.097,0.996
1610125552431,2021-01-08T10.05.52.431,45.701,0.034,-0.098,0.997
1610125552442,2021-01-08T10.05.52.442,45.712,0.034,-0.100,0.993
1610125552452,2021-01-08T10.05.52.452,45.722,0.032,-0.095,0.994
1610125552461,2021-01-08T10.05.52.461,45.731,0.036,-0.096,0.997
1610125552471,2021-01-08T10.05.52.471,45.741,0.035,-0.095,0.999
1610125552481,2021-01-08T10.05.52.481,45.751,0.031,-0.096,0.999
1610125552491,2021-01-08T10.05.52.491,45.761,0.035,-0.098,1.000
1610125552500,2021-01-08T10.05.52.500,45.770,0.033,-0.100,0.995
1610125552510,2021-01-08T10.05.52.510,45.780,0.032,-0.099,0.989
1610125552521,2021-01-08T10.05.52.521,45.791,0.033,-0.098,0.994
1610125552531,2021-01-08T10.05.52.531,45.801,0.034,-0.098,0.997
1610125552541,2021-01-08T10.05.52.541,45.811,0.034,-0.101,0.997
1610125552550,2021-01-08T10.05.52.550,45.820,0.033,-0.101,0.998
1610125552560,2021-01-08T10.05.52.560,45.830,0.031,-0.098,0.997
1610125552571,2021-01-08T10.05.52.571,45.841,0.033,-0.098,0.997
1610125552581,2021-01-08T10.05.52.581,45.851,0.034,-0.100,0.994
1610125552590,2021-01-08T10.05.52.590,45.860,0.032,-0.099,0.995
1610125552600,2021-01-08T10.05.52.600,45.870,0.034,-0.097,0.993
1610125552610,2021-01-08T10.05.52.610,45.880,0.033,-0.096,0.998
1610125552620,2021-01-08T10.05.52.620,45.890,0.033,-0.097,1.003
1610125552629,2021-01-08T10.05.52.629,45.899,0.033,-0.100,0.998
1610125552639,2021-01-08T10.05.52.639,45.909,0.035,-0.100,0.994
1610125552650,2021-01-08T10.05.52.650,45.920,0.032,-0.100,0.992
1610125552660,2021-01-08T10.05.52.660,45.930,0.030,-0.100,0.991
1610125552669,2021-01-08T10.05.52.669,45.939,0.035,-0.099,0.996
1610125552679,2021-01-08T10.05.52.679,45.949,0.034,-0.095,0.998
1610125552689,2021-01-08T10.05.52.689,45.959,0.033,-0.097,1.001
1610125552699,2021-01-08T10.05.52.699,45.969,0.033,-0.098,0.998
1610125552708,2021-01-08T10.05.52.708,45.978,0.034,-0.100,0.995
1610125552718,2021-01-08T10.05.52.718,45.988,0.032,-0.101,0.994
1610125552729,2021-01-08T10.05.52.729,45.999,0.034,-0.097,0.997
1610125552739,2021-01-08T10.05.52.739,46.009,0.034,-0.096,0.998
1610125552748,2021-01-08T10.05.52.748,46.018,0.033,-0.094,0.996
1610125552758,2021-01-08T10.05.52.758,46.028,0.033,-0.095,0.995
1610125552768,2021-01-08T10.05.52.768,46.038,0.032,-0.100,0.994
1610125552779,2021-01-08T10.05.52.779,46.049,0.032,-0.100,0.996
1610125552787,2021-01-08T10.05.52.787,46.057,0.033,-0.100,0.994
1610125552798,2021-01-08T10.05.52.798,46.068,0.032,-0.098,0.997
1610125552808,2021-01-08T10.05.52.808,46.078,0.035,-0.099,1.000
1610125552818,2021-01-08T10.05.52.818,46.088,0.033,-0.099,0.998
1610125552827,2021-01-08T10.05.52.827,46.097,0.033,-0.098,0.994
1610125552837,2021-01-08T10.05.52.837,46.107,0.033,-0.097,0.993
1610125552847,2021-01-08T10.05.52.847,46.117,0.033,-0.099,0.997
1610125552858,2021-01-08T10.05.52.858,46.128,0.034,-0.098,0.998
1610125552868,2021-01-08T10.05.52.868,46.138,0.032,-0.097,0.995
1610125552877,2021-01-08T10.05.52.877,46.147,0.031,-0.097,0.995
1610125552887,2021-01-08T10.05.52.887,46.157,0.034,-0.099,1.000
1610125552897,2021-01-08T10.05.52.897,46.167,0.034,-0.096,0.996
1610125552907,2021-01-08T10.05.52.907,46.177,0.034,-0.096,0.993
1610125552916,2021-01-08T10.05.52.916,46.186,0.030,-0.099,0.993
1610125552926,2021-01-08T10.05.52.926,46.196,0.032,-0.104,0.996
1610125552937,2021-01-08T10.05.52.937,46.207,0.034,-0.101,0.999
1610125552947,2021-01-08T10.05.52.947,46.217,0.034,-0.097,0.999
1610125552956,2021-01-08T10.05.52.956,46.226,0.032,-0.095,0.998
1610125552966,2021-01-08T10.05.52.966,46.236,0.034,-0.097,0.998
1610125552976,2021-01-08T10.05.52.976,46.246,0.031,-0.100,0.991
1610125552987,2021-01-08T10.05.52.987,46.257,0.031,-0.099,0.992
1610125552995,2021-01-08T10.05.52.995,46.265,0.033,-0.097,0.993
1610125553006,2021-01-08T10.05.53.006,46.276,0.033,-0.098,1.000
1610125553016,2021-01-08T10.05.53.016,46.286,0.033,-0.097,1.002
1610125553026,2021-01-08T10.05.53.026,46.296,0.031,-0.098,0.995
1610125553035,2021-01-08T10.05.53.035,46.305,0.031,-0.101,0.995
1610125553045,2021-01-08T10.05.53.045,46.315,0.034,-0.103,0.995
1610125553055,2021-01-08T10.05.53.055,46.325,0.033,-0.101,0.990
1610125553066,2021-01-08T10.05.53.066,46.336,0.033,-0.099,0.994
1610125553074,2021-01-08T10.05.53.074,46.344,0.031,-0.097,0.999
1610125553085,2021-01-08T10.05.53.085,46.355,0.032,-0.102,1.000
1610125553095,2021-01-08T10.05.53.095,46.365,0.034,-0.101,0.997
1610125553105,2021-01-08T10.05.53.105,46.375,0.035,-0.096,0.994
1610125553114,2021-01-08T10.05.53.114,46.384,0.036,-0.096,0.996
1610125553124,2021-01-08T10.05.53.124,46.394,0.034,-0.098,0.995
1610125553134,2021-01-08T10.05.53.134,46.404,0.032,-0.098,0.994
1610125553145,2021-01-08T10.05.53.145,46.415,0.031,-0.096,0.994
1610125553154,2021-01-08T10.05.53.154,46.424,0.032,-0.094,0.998
1610125553164,2021-01-08T10.05.53.164,46.434,0.034,-0.100,1.000
1610125553174,2021-01-08T10.05.53.174,46.444,0.035,-0.099,0.997
1610125553184,2021-01-08T10.05.53.184,46.454,0.031,-0.099,0.992
1610125553195,2021-01-08T10.05.53.195,46.465,0.032,-0.101,0.990
1610125553203,2021-01-08T10.05.53.203,46.473,0.032,-0.100,0.994
1610125553214,2021-01-08T10.05.53.214,46.484,0.032,-0.098,0.998
1610125553224,2021-01-08T10.05.53.224,46.494,0.033,-0.097,1.001
1610125553234,2021-01-08T10.05.53.234,46.504,0.034,-0.098,0.999
1610125553243,2021-01-08T10.05.53.243,46.513,0.037,-0.098,0.996
1610125553253,2021-01-08T10.05.53.253,46.523,0.033,-0.099,0.992
1610125553263,2021-01-08T10.05.53.263,46.533,0.031,-0.096,0.991
1610125553274,2021-01-08T10.05.53.274,46.544,0.033,-0.098,0.995
1610125553282,2021-01-08T10.05.53.282,46.552,0.034,-0.098,1.001
1610125553293,2021-01-08T10.05.53.293,46.563,0.033,-0.097,1.001
1610125553303,2021-01-08T10.05.53.303,46.573,0.030,-0.101,0.998
1610125553313,2021-01-08T10.05.53.313,46.583,0.029,-0.098,0.995
1610125553322,2021-01-08T10.05.53.322,46.592,0.034,-0.099,0.991
1610125553332,2021-01-08T10.05.53.332,46.602,0.034,-0.098,0.995
1610125553342,2021-01-08T10.05.53.342,46.612,0.031,-0.097,0.997
1610125553353,2021-01-08T10.05.53.353,46.623,0.031,-0.098,0.999
1610125553362,2021-01-08T10.05.53.362,46.632,0.034,-0.097,1.000
1610125553372,2021-01-08T10.05.53.372,46.642,0.032,-0.097,0.999
1610125553382,2021-01-08T10.05.53.382,46.652,0.033,-0.097,0.997
1610125553392,2021-01-08T10.05.53.392,46.662,0.035,-0.094,0.993
1610125553401,2021-01-08T10.05.53.401,46.671,0.034,-0.099,0.993
1610125553411,2021-01-08T10.05.53.411,46.681,0.035,-0.097,0.995
1610125553422,2021-01-08T10.05.53.422,46.692,0.032,-0.098,0.998
1610125553432,2021-01-08T10.05.53.432,46.702,0.032,-0.099,0.999
1610125553441,2021-01-08T10.05.53.441,46.711,0.033,-0.098,1.000
1610125553451,2021-01-08T10.05.53.451,46.721,0.033,-0.100,0.996
1610125553461,2021-01-08T10.05.53.461,46.731,0.034,-0.100,0.990
1610125553471,2021-01-08T10.05.53.471,46.741,0.033,-0.099,0.993
1610125553480,2021-01-08T10.05.53.480,46.750,0.033,-0.098,0.996
1610125553490,2021-01-08T10.05.53.490,46.760,0.033,-0.096,0.998
1610125553501,2021-01-08T10.05.53.501,46.771,0.032,-0.097,0.998
1610125553511,2021-01-08T10.05.53.511,46.781,0.031,-0.096,0.997
1610125553521,2021-01-08T10.05.53.521,46.791,0.030,-0.099,0.993
1610125553530,2021-01-08T10.05.53.530,46.800,0.032,-0.101,0.994
1610125553540,2021-01-08T10.05.53.540,46.810,0.035,-0.098,0.994
1610125553551,2021-01-08T10.05.53.551,46.821,0.033,-0.098,0.995
1610125553561,2021-01-08T10.05.53.561,46.831,0.032,-0.097,1.000
1610125553570,2021-01-08T10.05.53.570,46.840,0.032,-0.101,0.999
1610125553580,2021-01-08T10.05.53.580,46.850,0.032,-0.100,0.995
1610125553590,2021-01-08T10.05.53.590,46.860,0.032,-0.099,0.995
