epoc (ms),timestamp (-0700),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1610049354369,2021-01-07T12.55.54.369,7.898,-0.000,-0.003,1.003
1610049354371,2021-01-07T12.55.54.371,7.900,0.001,0.004,1.001
1610049354372,2021-01-07T12.55.54.372,7.901,0.010,-0.005,1.000
1610049354374,2021-01-07T12.55.54.374,7.903,0.006,0.002,1.006
1610049354375,2021-01-07T12.55.54.375,7.904,0.002,-0.000,0.998
1610049354375,2021-01-07T12.55.54.375,7.904,0.002,0.000,1.001
1610049354376,2021-01-07T12.55.54.376,7.905,0.003,-0.005,1.001
1610049354378,2021-01-07T12.55.54.378,7.907,0.001,-0.005,0.998
1610049354379,2021-01-07T12.55.54.379,7.908,0.006,-0.005,1.009
1610049354381,2021-01-07T12.55.54.381,7.910,0.002,0.000,1.002
1610049354382,2021-01-07T12.55.54.382,7.911,0.003,-0.006,1.000
1610049354384,2021-01-07T12.55.54.384,7.913,0.002,-0.002,0.997
1610049354384,2021-01-07T12.55.54.384,7.913,0.002,0.001,0.995
1610049354385,2021-01-07T12.55.54.385,7.914,0.008,-0.003,1.000
1610049354387,2021-01-07T12.55.54.387,7.916,0.003,-0.008,0.994
1610049354388,2021-01-07T12.55.54.388,7.917,0.009,-0.001,1.000
1610049354390,2021-01-07T12.55.54.390,7.919,0.004,-0.001,1.000
1610049354391,2021-01-07T12.55.54.391,7.920,0.003,0.001,1.003
1610049354391,2021-01-07T12.55.54.391,7.920,0.003,0.001,1.009
1610049354393,2021-01-07T12.55.54.393,7.922,0.003,-0.003,1.002
1610049354394,2021-01-07T12.55.54.394,7.923,0.003,-0.001,0.998
1610049354396,2021-01-07T12.55.54.396,7.925,0.002,-0.005,0.999
1610049354397,2021-01-07T12.55.54.397,7.926,0.001,-0.003,0.998
1610049354398,2021-01-07T12.55.54.398,7.927,0.007,-0.001,1.001
1610049354400,2021-01-07T12.55.54.400,7.929,0.002,-0.006,0.996
1610049354400,2021-01-07T12.55.54.400,7.929,-0.000,-0.006,0.995
1610049354403,2021-01-07T12.55.54.403,7.932,0.002,-0.003,1.001
1610049354403,2021-01-07T12.55.54.403,7.932,0.004,0.001,1.004
1610049354404,2021-01-07T12.55.54.404,7.933,-0.001,-0.005,0.999
1610049354406,2021-01-07T12.55.54.406,7.935,0.002,-0.005,1.000
1610049354407,2021-01-07T12.55.54.407,7.936,0.002,0.002,1.004
1610049354409,2021-01-07T12.55.54.409,7.938,0.001,-0.004,0.994
1610049354409,2021-01-07T12.55.54.409,7.938,-0.001,-0.008,0.997
1610049354410,2021-01-07T12.55.54.410,7.939,0.003,-0.008,1.004
1610049354412,2021-01-07T12.55.54.412,7.941,0.001,-0.009,0.998
1610049354413,2021-01-07T12.55.54.413,7.942,-0.000,-0.004,1.005
1610049354415,2021-01-07T12.55.54.415,7.944,0.004,-0.003,1.003
1610049354416,2021-01-07T12.55.54.416,7.945,-0.002,0.000,0.999
1610049354417,2021-01-07T12.55.54.417,7.946,0.000,0.003,1.003
1610049354417,2021-01-07T12.55.54.417,7.946,0.004,-0.004,1.001
1610049354419,2021-01-07T12.55.54.419,7.948,-0.001,0.001,0.994
1610049354420,2021-01-07T12.55.54.420,7.949,0.001,-0.003,0.993
1610049354422,2021-01-07T12.55.54.422,7.951,0.000,-0.005,1.005
1610049354423,2021-01-07T12.55.54.423,7.952,0.004,-0.007,1.003
1610049354425,2021-01-07T12.55.54.425,7.954,0.000,0.000,1.001
1610049354426,2021-01-07T12.55.54.426,7.955,0.005,-0.005,1.000
1610049354426,2021-01-07T12.55.54.426,7.955,0.000,-0.006,1.007
1610049354428,2021-01-07T12.55.54.428,7.957,-0.001,0.000,1.003
1610049354429,2021-01-07T12.55.54.429,7.958,0.007,-0.000,0.998
1610049354431,2021-01-07T12.55.54.431,7.960,0.003,-0.003,0.996
1610049354432,2021-01-07T12.55.54.432,7.961,0.004,-0.004,0.999
1610049354434,2021-01-07T12.55.54.434,7.963,0.004,-0.003,1.000
1610049354435,2021-01-07T12.55.54.435,7.964,0.002,-0.001,0.999
1610049354435,2021-01-07T12.55.54.435,7.964,0.005,-0.007,1.005
1610049354437,2021-01-07T12.55.54.437,7.966,0.009,-0.004,1.002
1610049354438,2021-01-07T12.55.54.438,7.967,0.007,-0.002,1.013
1610049354439,2021-01-07T12.55.54.439,7.968,0.006,0.000,0.999
1610049354441,2021-01-07T12.55.54.441,7.970,0.004,-0.007,0.992
1610049354442,2021-01-07T12.55.54.442,7.971,0.007,-0.005,1.000
1610049354442,2021-01-07T12.55.54.442,7.971,-0.001,-0.004,0.997
1610049354444,2021-01-07T12.55.54.444,7.973,0.007,0.003,1.000
1610049354445,2021-01-07T12.55.54.445,7.974,-0.001,-0.003,1.011
1610049354447,2021-01-07T12.55.54.447,7.976,0.000,-0.009,0.995
1610049354448,2021-01-07T12.55.54.448,7.977,0.002,-0.007,0.997
1610049354450,2021-01-07T12.55.54.450,7.979,-0.000,-0.006,1.001
1610049354451,2021-01-07T12.55.54.451,7.980,-0.002,-0.003,1.001
1610049354451,2021-01-07T12.55.54.451,7.980,0.003,-0.000,1.003
1610049354453,2021-01-07T12.55.54.453,7.982,0.003,-0.002,0.994
1610049354454,2021-01-07T12.55.54.454,7.983,0.002,-0.004,1.000
1610049354456,2021-01-07T12.55.54.456,7.985,0.001,0.001,0.997
1610049354457,2021-01-07T12.55.54.457,7.986,0.002,-0.005,1.004
1610049354459,2021-01-07T12.55.54.459,7.988,0.004,-0.010,1.005
1610049354460,2021-01-07T12.55.54.460,7.989,0.008,-0.002,0.998
1610049354460,2021-01-07T12.55.54.460,7.989,0.000,-0.002,1.008
1610049354461,2021-01-07T12.55.54.461,7.990,0.009,-0.001,1.002
1610049354463,2021-01-07T12.55.54.463,7.992,0.004,-0.002,1.001
1610049354464,2021-01-07T12.55.54.464,7.993,0.003,-0.008,1.003
1610049354466,2021-01-07T12.55.54.466,7.995,0.008,-0.004,1.003
1610049354467,2021-01-07T12.55.54.467,7.996,0.008,-0.004,1.004
1610049354469,2021-01-07T12.55.54.469,7.998,0.000,-0.002,1.003
1610049354469,2021-01-07T12.55.54.469,7.998,0.003,-0.008,1.003
1610049354470,2021-01-07T12.55.54.470,7.999,0.002,-0.003,1.000
1610049354472,2021-01-07T12.55.54.472,8.001,0.001,-0.001,1.002
1610049354473,2021-01-07T12.55.54.473,8.002,0.003,-0.005,1.000
1610049354475,2021-01-07T12.55.54.475,8.004,0.005,0.000,1.002
1610049354476,2021-01-07T12.55.54.476,8.005,0.005,-0.004,0.996
1610049354478,2021-01-07T12.55.54.478,8.007,0.000,-0.004,0.994
1610049354478,2021-01-07T12.55.54.478,8.007,0.005,-0.003,0.999
1610049354480,2021-01-07T12.55.54.480,8.009,0.006,-0.007,0.999
1610049354480,2021-01-07T12.55.54.480,8.009,0.000,-0.004,1.008
1610049354482,2021-01-07T12.55.54.482,8.011,0.007,-0.005,1.001
1610049354483,2021-01-07T12.55.54.483,8.012,0.004,-0.004,1.006
1610049354485,2021-01-07T12.55.54.485,8.014,0.003,-0.004,0.996
1610049354486,2021-01-07T12.55.54.486,8.015,-0.000,-0.004,1.000
1610049354486,2021-01-07T12.55.54.486,8.015,0.004,-0.006,1.001
1610049354488,2021-01-07T12.55.54.488,8.017,0.007,-0.005,0.998
1610049354489,2021-01-07T12.55.54.489,8.018,0.007,-0.006,1.002
1610049354491,2021-01-07T12.55.54.491,8.020,0.006,-0.004,1.001
1610049354492,2021-01-07T12.55.54.492,8.021,0.005,-0.007,1.000
1610049354494,2021-01-07T12.55.54.494,8.023,0.004,-0.008,0.999
1610049354494,2021-01-07T12.55.54.494,8.023,0.001,-0.006,1.003
1610049354495,2021-01-07T12.55.54.495,8.024,0.004,-0.006,1.008
1610049354497,2021-01-07T12.55.54.497,8.026,0.006,-0.003,0.998
1610049354498,2021-01-07T12.55.54.498,8.027,0.007,-0.000,0.998
1610049354500,2021-01-07T12.55.54.500,8.029,0.007,-0.010,1.001
1610049354501,2021-01-07T12.55.54.501,8.030,0.004,-0.002,1.004
1610049354502,2021-01-07T12.55.54.502,8.031,0.002,-0.005,1.004
1610049354502,2021-01-07T12.55.54.502,8.031,0.006,-0.005,1.002
1610049354504,2021-01-07T12.55.54.504,8.033,0.007,0.000,1.003
1610049354505,2021-01-07T12.55.54.505,8.034,0.009,-0.005,1.008
1610049354507,2021-01-07T12.55.54.507,8.036,0.007,-0.002,1.003
1610049354508,2021-01-07T12.55.54.508,8.037,-0.001,-0.004,1.001
1610049354510,2021-01-07T12.55.54.510,8.039,-0.000,-0.004,0.996
1610049354511,2021-01-07T12.55.54.511,8.040,0.005,-0.006,1.002
1610049354511,2021-01-07T12.55.54.511,8.040,0.007,-0.004,0.997
1610049354513,2021-01-07T12.55.54.513,8.042,0.005,-0.002,1.002
1610049354514,2021-01-07T12.55.54.514,8.043,-0.002,0.000,0.997
1610049354516,2021-01-07T12.55.54.516,8.045,0.003,-0.006,0.999
1610049354517,2021-01-07T12.55.54.517,8.046,-0.002,-0.003,0.999
1610049354519,2021-01-07T12.55.54.519,8.048,0.002,-0.002,1.009
1610049354520,2021-01-07T12.55.54.520,8.049,0.004,-0.002,1.004
1610049354520,2021-01-07T12.55.54.520,8.049,0.000,0.004,1.002
1610049354521,2021-01-07T12.55.54.521,8.050,0.000,-0.006,0.999
1610049354523,2021-01-07T12.55.54.523,8.052,0.006,-0.004,0.999
1610049354524,2021-01-07T12.55.54.524,8.053,0.007,-0.005,0.999
1610049354526,2021-01-07T12.55.54.526,8.055,0.002,-0.005,1.004
1610049354527,2021-01-07T12.55.54.527,8.056,0.001,-0.004,1.000
1610049354529,2021-01-07T12.55.54.529,8.058,0.006,-0.006,0.998
1610049354529,2021-01-07T12.55.54.529,8.058,0.008,-0.003,1.001
1610049354530,2021-01-07T12.55.54.530,8.059,0.001,-0.010,0.997
1610049354532,2021-01-07T12.55.54.532,8.061,0.006,-0.003,1.001
1610049354533,2021-01-07T12.55.54.533,8.062,0.006,-0.006,1.004
1610049354535,2021-01-07T12.55.54.535,8.064,0.006,-0.006,0.999
1610049354536,2021-01-07T12.55.54.536,8.065,-0.002,-0.004,1.001
1610049354538,2021-01-07T12.55.54.538,8.067,0.001,-0.001,1.003
1610049354538,2021-01-07T12.55.54.538,8.067,0.006,0.002,1.000
1610049354539,2021-01-07T12.55.54.539,8.068,-0.002,-0.003,1.005
1610049354541,2021-01-07T12.55.54.541,8.070,0.008,-0.004,1.003
1610049354542,2021-01-07T12.55.54.542,8.071,0.004,-0.007,0.996
1610049354543,2021-01-07T12.55.54.543,8.072,0.006,-0.004,1.002
1610049354545,2021-01-07T12.55.54.545,8.074,-0.001,-0.003,0.997
1610049354546,2021-01-07T12.55.54.546,8.075,0.000,-0.005,0.997
1610049354546,2021-01-07T12.55.54.546,8.075,0.006,-0.007,1.004
1610049354548,2021-01-07T12.55.54.548,8.077,0.006,-0.004,0.998
1610049354549,2021-01-07T12.55.54.549,8.078,0.002,-0.005,1.000
1610049354551,2021-01-07T12.55.54.551,8.080,0.003,-0.007,1.001
1610049354552,2021-01-07T12.55.54.552,8.081,0.003,-0.008,0.994
1610049354554,2021-01-07T12.55.54.554,8.083,0.005,-0.004,0.998
1610049354554,2021-01-07T12.55.54.554,8.083,0.004,-0.002,1.000
1610049354555,2021-01-07T12.55.54.555,8.084,0.005,-0.005,1.000
1610049354557,2021-01-07T12.55.54.557,8.086,0.006,-0.004,0.995
1610049354558,2021-01-07T12.55.54.558,8.087,0.003,-0.003,1.001
1610049354560,2021-01-07T12.55.54.560,8.089,0.003,0.001,1.005
1610049354561,2021-01-07T12.55.54.561,8.090,0.011,-0.005,0.998
1610049354563,2021-01-07T12.55.54.563,8.092,-0.002,-0.007,0.997
1610049354563,2021-01-07T12.55.54.563,8.092,0.000,-0.003,1.000
1610049354564,2021-01-07T12.55.54.564,8.093,0.004,-0.004,1.003
1610049354565,2021-01-07T12.55.54.565,8.094,0.006,-0.002,1.004
1610049354567,2021-01-07T12.55.54.567,8.096,0.004,0.000,1.014
1610049354568,2021-01-07T12.55.54.568,8.097,0.007,-0.005,1.002
1610049354570,2021-01-07T12.55.54.570,8.099,0.007,-0.006,0.996
1610049354571,2021-01-07T12.55.54.571,8.100,-0.003,-0.009,1.004
1610049354571,2021-01-07T12.55.54.571,8.100,0.000,-0.006,1.003
1610049354573,2021-01-07T12.55.54.573,8.102,0.004,0.002,0.997
1610049354574,2021-01-07T12.55.54.574,8.103,0.005,-0.003,1.000
1610049354576,2021-01-07T12.55.54.576,8.105,0.009,-0.007,1.008
1610049354577,2021-01-07T12.55.54.577,8.106,0.006,-0.004,1.001
1610049354579,2021-01-07T12.55.54.579,8.108,0.002,-0.000,1.003
1610049354580,2021-01-07T12.55.54.580,8.109,0.004,0.001,0.996
1610049354580,2021-01-07T12.55.54.580,8.109,0.006,0.000,0.997
1610049354582,2021-01-07T12.55.54.582,8.111,0.005,0.005,1.001
1610049354583,2021-01-07T12.55.54.583,8.112,-0.003,-0.005,1.003
1610049354584,2021-01-07T12.55.54.584,8.113,0.008,-0.005,1.006
1610049354586,2021-01-07T12.55.54.586,8.115,0.011,-0.002,1.000
1610049354587,2021-01-07T12.55.54.587,8.116,0.006,-0.008,1.000
1610049354589,2021-01-07T12.55.54.589,8.118,-0.000,-0.002,1.008
1610049354589,2021-01-07T12.55.54.589,8.118,0.002,-0.003,0.998
1610049354590,2021-01-07T12.55.54.590,8.119,0.004,-0.008,1.000
1610049354592,2021-01-07T12.55.54.592,8.121,0.002,-0.008,0.992
1610049354593,2021-01-07T12.55.54.593,8.122,0.008,-0.003,1.009
1610049354595,2021-01-07T12.55.54.595,8.124,0.010,-0.001,1.003
1610049354596,2021-01-07T12.55.54.596,8.125,0.007,-0.009,0.997
1610049354596,2021-01-07T12.55.54.596,8.125,0.005,0.002,1.000
1610049354598,2021-01-07T12.55.54.598,8.127,0.007,-0.007,0.996
1610049354599,2021-01-07T12.55.54.599,8.128,-0.002,-0.006,1.003
1610049354601,2021-01-07T12.55.54.601,8.130,0.004,-0.004,0.999
1610049354602,2021-01-07T12.55.54.602,8.131,0.004,0.000,1.006
1610049354604,2021-01-07T12.55.54.604,8.133,0.004,-0.006,0.999
1610049354605,2021-01-07T12.55.54.605,8.134,0.000,-0.008,0.991
1610049354605,2021-01-07T12.55.54.605,8.134,0.009,-0.007,0.999
1610049354606,2021-01-07T12.55.54.606,8.135,0.003,-0.005,1.004
1610049354608,2021-01-07T12.55.54.608,8.137,0.006,-0.003,1.000
1610049354609,2021-01-07T12.55.54.609,8.138,0.004,-0.002,1.005
1610049354611,2021-01-07T12.55.54.611,8.140,-0.000,-0.004,1.005
1610049354612,2021-01-07T12.55.54.612,8.141,0.004,-0.006,0.997
1610049354614,2021-01-07T12.55.54.614,8.143,0.001,-0.005,0.995
1610049354614,2021-01-07T12.55.54.614,8.143,0.010,-0.003,1.000
1610049354615,2021-01-07T12.55.54.615,8.144,0.002,-0.006,0.999
1610049354617,2021-01-07T12.55.54.617,8.146,0.002,-0.001,0.998
1610049354618,2021-01-07T12.55.54.618,8.147,0.005,-0.006,1.000
1610049354620,2021-01-07T12.55.54.620,8.149,0.002,-0.001,1.001
1610049354621,2021-01-07T12.55.54.621,8.150,0.003,-0.007,1.000
1610049354623,2021-01-07T12.55.54.623,8.152,0.002,-0.001,1.002
1610049354623,2021-01-07T12.55.54.623,8.152,-0.000,-0.002,1.000
1610049354624,2021-01-07T12.55.54.624,8.153,0.008,-0.009,1.001
1610049354626,2021-01-07T12.55.54.626,8.155,0.006,-0.001,1.001
1610049354627,2021-01-07T12.55.54.627,8.156,0.002,-0.004,1.000
1610049354628,2021-01-07T12.55.54.628,8.157,-0.000,-0.004,1.003
1610049354630,2021-01-07T12.55.54.630,8.159,0.002,-0.008,1.003
1610049354631,2021-01-07T12.55.54.631,8.160,-0.002,-0.008,1.002
1610049354631,2021-01-07T12.55.54.631,8.160,0.003,-0.006,0.995
1610049354633,2021-01-07T12.55.54.633,8.162,0.010,-0.007,1.005
1610049354634,2021-01-07T12.55.54.634,8.163,0.000,0.000,0.994
1610049354636,2021-01-07T12.55.54.636,8.165,0.005,-0.004,1.001
1610049354637,2021-01-07T12.55.54.637,8.166,0.002,0.002,1.002
1610049354639,2021-01-07T12.55.54.639,8.168,0.002,-0.003,1.000
1610049354640,2021-01-07T12.55.54.640,8.169,0.006,-0.007,0.998
1610049354640,2021-01-07T12.55.54.640,8.169,0.001,-0.009,0.999
1610049354642,2021-01-07T12.55.54.642,8.171,0.002,-0.009,0.996
1610049354643,2021-01-07T12.55.54.643,8.172,0.000,-0.003,1.000
1610049354645,2021-01-07T12.55.54.645,8.174,0.001,-0.002,1.002
1610049354646,2021-01-07T12.55.54.646,8.175,0.002,-0.004,1.000
1610049354647,2021-01-07T12.55.54.647,8.176,0.001,-0.001,0.996
1610049354647,2021-01-07T12.55.54.647,8.176,0.000,-0.004,1.000
1610049354649,2021-01-07T12.55.54.649,8.178,0.006,-0.002,1.000
1610049354650,2021-01-07T12.55.54.650,8.179,-0.003,-0.002,1.000
1610049354652,2021-01-07T12.55.54.652,8.181,0.003,-0.004,1.002
1610049354653,2021-01-07T12.55.54.653,8.182,0.001,-0.009,1.001
1610049354655,2021-01-07T12.55.54.655,8.184,0.008,-0.002,1.003
1610049354656,2021-01-07T12.55.54.656,8.185,-0.002,-0.002,1.001
1610049354658,2021-01-07T12.55.54.658,8.187,0.002,-0.001,0.999
1610049354658,2021-01-07T12.55.54.658,8.187,0.007,-0.003,0.997
1610049354659,2021-01-07T12.55.54.659,8.188,0.005,-0.003,1.005
1610049354661,2021-01-07T12.55.54.661,8.190,0.001,-0.003,1.003
1610049354662,2021-01-07T12.55.54.662,8.191,0.000,-0.010,1.000
1610049354664,2021-01-07T12.55.54.664,8.193,0.000,-0.009,1.002
1610049354665,2021-01-07T12.55.54.665,8.194,0.005,-0.004,1.004
1610049354665,2021-01-07T12.55.54.665,8.194,0.002,-0.008,1.001
1610049354667,2021-01-07T12.55.54.667,8.196,-0.000,-0.004,1.000
1610049354668,2021-01-07T12.55.54.668,8.197,0.009,-0.003,1.000
1610049354669,2021-01-07T12.55.54.669,8.198,0.000,-0.004,0.999
1610049354671,2021-01-07T12.55.54.671,8.200,0.005,-0.004,0.995
1610049354672,2021-01-07T12.55.54.672,8.201,0.003,-0.006,0.996
1610049354674,2021-01-07T12.55.54.674,8.203,-0.003,-0.001,0.997
1610049354674,2021-01-07T12.55.54.674,8.203,-0.005,-0.007,1.004
1610049354675,2021-01-07T12.55.54.675,8.204,0.001,-0.007,1.000
1610049354677,2021-01-07T12.55.54.677,8.206,0.005,-0.003,1.002
1610049354678,2021-01-07T12.55.54.678,8.207,0.007,-0.002,0.999
1610049354680,2021-01-07T12.55.54.680,8.209,0.006,-0.007,0.999
1610049354681,2021-01-07T12.55.54.681,8.210,0.004,-0.002,1.005
1610049354683,2021-01-07T12.55.54.683,8.212,0.004,-0.004,1.005
1610049354683,2021-01-07T12.55.54.683,8.212,0.004,-0.009,1.000
1610049354684,2021-01-07T12.55.54.684,8.213,0.003,-0.003,1.004
1610049354686,2021-01-07T12.55.54.686,8.215,0.002,-0.004,1.000
1610049354687,2021-01-07T12.55.54.687,8.216,0.004,-0.002,1.004
1610049354688,2021-01-07T12.55.54.688,8.217,0.009,-0.004,0.992
1610049354690,2021-01-07T12.55.54.690,8.219,0.007,-0.008,0.998
1610049354691,2021-01-07T12.55.54.691,8.220,0.001,-0.005,1.006
1610049354691,2021-01-07T12.55.54.691,8.220,0.013,-0.005,1.007
1610049354693,2021-01-07T12.55.54.693,8.222,0.000,-0.012,0.999
1610049354694,2021-01-07T12.55.54.694,8.223,0.000,-0.009,0.998
1610049354696,2021-01-07T12.55.54.696,8.225,0.006,0.003,1.003
1610049354697,2021-01-07T12.55.54.697,8.226,0.006,-0.003,1.000
1610049354699,2021-01-07T12.55.54.699,8.228,0.000,-0.001,0.997
1610049354700,2021-01-07T12.55.54.700,8.229,0.001,-0.004,1.004
1610049354700,2021-01-07T12.55.54.700,8.229,-0.000,-0.004,1.000
1610049354702,2021-01-07T12.55.54.702,8.231,0.005,-0.005,1.000
1610049354703,2021-01-07T12.55.54.703,8.232,-0.003,-0.002,0.999
1610049354705,2021-01-07T12.55.54.705,8.234,0.001,-0.003,0.999
1610049354706,2021-01-07T12.55.54.706,8.235,0.002,-0.002,1.004
1610049354708,2021-01-07T12.55.54.708,8.237,0.003,-0.000,1.004
1610049354708,2021-01-07T12.55.54.708,8.237,0.004,-0.007,1.000
1610049354709,2021-01-07T12.55.54.709,8.238,0.005,-0.004,1.000
1610049354710,2021-01-07T12.55.54.710,8.239,0.008,-0.004,1.000
1610049354712,2021-01-07T12.55.54.712,8.241,0.007,-0.008,1.000
1610049354713,2021-01-07T12.55.54.713,8.242,0.002,-0.002,1.001
1610049354715,2021-01-07T12.55.54.715,8.244,-0.001,-0.005,1.003
1610049354716,2021-01-07T12.55.54.716,8.245,0.002,-0.005,0.999
1610049354716,2021-01-07T12.55.54.716,8.245,0.002,-0.003,1.003
1610049354718,2021-01-07T12.55.54.718,8.247,0.005,-0.004,0.996
1610049354719,2021-01-07T12.55.54.719,8.248,0.005,-0.001,1.002
1610049354721,2021-01-07T12.55.54.721,8.250,-0.000,-0.005,1.000
1610049354722,2021-01-07T12.55.54.722,8.251,-0.004,-0.003,1.000
1610049354724,2021-01-07T12.55.54.724,8.253,0.004,-0.005,0.996
1610049354725,2021-01-07T12.55.54.725,8.254,0.007,-0.004,1.000
1610049354725,2021-01-07T12.55.54.725,8.254,-0.000,-0.007,0.999
1610049354727,2021-01-07T12.55.54.727,8.256,0.000,-0.006,0.998
1610049354728,2021-01-07T12.55.54.728,8.257,0.005,-0.006,0.996
1610049354730,2021-01-07T12.55.54.730,8.259,0.003,-0.001,1.011
1610049354731,2021-01-07T12.55.54.731,8.260,0.006,-0.003,1.000
1610049354732,2021-01-07T12.55.54.732,8.261,0.007,-0.008,1.000
1610049354734,2021-01-07T12.55.54.734,8.263,0.007,-0.002,0.997
1610049354734,2021-01-07T12.55.54.734,8.263,0.004,-0.005,0.996
1610049354735,2021-01-07T12.55.54.735,8.264,0.005,-0.009,1.002
1610049354737,2021-01-07T12.55.54.737,8.266,0.004,-0.001,1.005
1610049354738,2021-01-07T12.55.54.738,8.267,0.006,-0.005,1.005
1610049354740,2021-01-07T12.55.54.740,8.269,0.003,-0.004,1.004
1610049354741,2021-01-07T12.55.54.741,8.270,0.007,-0.006,1.000
1610049354743,2021-01-07T12.55.54.743,8.272,0.004,-0.005,1.000
1610049354743,2021-01-07T12.55.54.743,8.272,0.007,0.002,0.993
1610049354744,2021-01-07T12.55.54.744,8.273,0.006,-0.002,1.000
1610049354746,2021-01-07T12.55.54.746,8.275,0.002,-0.001,1.000
1610049354747,2021-01-07T12.55.54.747,8.276,0.000,-0.011,0.994
1610049354749,2021-01-07T12.55.54.749,8.278,0.001,-0.005,1.001
1610049354750,2021-01-07T12.55.54.750,8.279,0.003,-0.006,1.004
1610049354750,2021-01-07T12.55.54.750,8.279,0.004,-0.006,1.000
1610049354751,2021-01-07T12.55.54.751,8.280,0.002,-0.001,1.000
1610049354753,2021-01-07T12.55.54.753,8.282,0.001,-0.009,0.999
1610049354754,2021-01-07T12.55.54.754,8.283,0.006,-0.007,1.002
1610049354756,2021-01-07T12.55.54.756,8.285,0.003,-0.008,1.002
1610049354757,2021-01-07T12.55.54.757,8.286,-0.001,-0.003,1.000
1610049354759,2021-01-07T12.55.54.759,8.288,0.009,-0.011,1.005
1610049354759,2021-01-07T12.55.54.759,8.288,0.000,-0.006,1.005
1610049354760,2021-01-07T12.55.54.760,8.289,0.005,-0.002,1.006
1610049354762,2021-01-07T12.55.54.762,8.291,0.004,-0.004,0.996
1610049354763,2021-01-07T12.55.54.763,8.292,0.002,-0.001,0.994
1610049354765,2021-01-07T12.55.54.765,8.294,0.007,-0.005,1.000
1610049354766,2021-01-07T12.55.54.766,8.295,0.004,-0.001,0.999
1610049354768,2021-01-07T12.55.54.768,8.297,0.002,0.001,1.000
1610049354768,2021-01-07T12.55.54.768,8.297,-0.004,-0.005,0.998
1610049354769,2021-01-07T12.55.54.769,8.298,0.002,-0.001,1.003
1610049354771,2021-01-07T12.55.54.771,8.300,0.005,-0.006,0.997
1610049354772,2021-01-07T12.55.54.772,8.301,0.001,-0.001,0.999
1610049354773,2021-01-07T12.55.54.773,8.302,0.005,0.001,0.998
1610049354775,2021-01-07T12.55.54.775,8.304,0.007,-0.003,0.999
1610049354776,2021-01-07T12.55.54.776,8.305,0.005,-0.004,1.001
1610049354778,2021-01-07T12.55.54.778,8.307,0.004,-0.004,1.002
1610049354778,2021-01-07T12.55.54.778,8.307,0.005,-0.002,1.000
1610049354779,2021-01-07T12.55.54.779,8.308,0.006,-0.003,0.996
1610049354781,2021-01-07T12.55.54.781,8.310,0.004,-0.004,0.999
1610049354782,2021-01-07T12.55.54.782,8.311,-0.000,-0.001,1.000
1610049354784,2021-01-07T12.55.54.784,8.313,0.008,-0.006,1.000
1610049354785,2021-01-07T12.55.54.785,8.314,0.004,0.001,0.993
1610049354785,2021-01-07T12.55.54.785,8.314,0.006,-0.002,1.000
1610049354787,2021-01-07T12.55.54.787,8.316,0.004,-0.006,1.002
1610049354788,2021-01-07T12.55.54.788,8.317,0.002,-0.006,1.005
1610049354790,2021-01-07T12.55.54.790,8.319,0.005,-0.010,1.005
1610049354791,2021-01-07T12.55.54.791,8.320,0.005,-0.003,0.999
1610049354792,2021-01-07T12.55.54.792,8.321,0.004,-0.005,1.009
1610049354794,2021-01-07T12.55.54.794,8.323,0.009,-0.004,1.002
1610049354794,2021-01-07T12.55.54.794,8.323,0.005,-0.002,1.001
1610049354795,2021-01-07T12.55.54.795,8.324,0.002,-0.003,1.000
1610049354797,2021-01-07T12.55.54.797,8.326,0.004,-0.006,1.000
1610049354798,2021-01-07T12.55.54.798,8.327,0.000,-0.005,0.996
1610049354800,2021-01-07T12.55.54.800,8.329,0.005,-0.003,1.001
1610049354801,2021-01-07T12.55.54.801,8.330,0.003,-0.000,1.005
1610049354801,2021-01-07T12.55.54.801,8.330,-0.000,-0.001,0.999
1610049354803,2021-01-07T12.55.54.803,8.332,0.001,-0.006,1.000
1610049354804,2021-01-07T12.55.54.804,8.333,0.007,-0.010,1.000
1610049354806,2021-01-07T12.55.54.806,8.335,0.010,-0.004,0.999
1610049354807,2021-01-07T12.55.54.807,8.336,0.005,-0.005,1.003
1610049354809,2021-01-07T12.55.54.809,8.338,0.003,-0.006,0.996
1610049354810,2021-01-07T12.55.54.810,8.339,0.008,-0.002,1.004
1610049354810,2021-01-07T12.55.54.810,8.339,0.007,-0.002,1.004
1610049354812,2021-01-07T12.55.54.812,8.341,0.008,-0.002,1.002
1610049354813,2021-01-07T12.55.54.813,8.342,0.006,-0.009,0.991
1610049354814,2021-01-07T12.55.54.814,8.343,0.004,-0.007,1.004
1610049354816,2021-01-07T12.55.54.816,8.345,0.005,-0.006,1.006
1610049354817,2021-01-07T12.55.54.817,8.346,0.005,-0.002,1.006
1610049354819,2021-01-07T12.55.54.819,8.348,0.005,-0.001,1.000
1610049354820,2021-01-07T12.55.54.820,8.349,0.001,-0.003,1.001
1610049354820,2021-01-07T12.55.54.820,8.349,0.004,-0.002,0.999
1610049354822,2021-01-07T12.55.54.822,8.351,0.008,-0.005,1.001
1610049354823,2021-01-07T12.55.54.823,8.352,0.001,-0.008,0.998
1610049354825,2021-01-07T12.55.54.825,8.354,0.008,-0.004,0.999
1610049354826,2021-01-07T12.55.54.826,8.355,0.009,-0.008,0.997
1610049354828,2021-01-07T12.55.54.828,8.357,0.002,-0.013,1.001
